circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr15:50439009|50449485	chr15	50439009	50449485	2	2_2_0	130	0.03	n/a	/n/a	+	SRR12794723.3879591,SRR12794723.3880378,	USP8	3	169,145,86
chr15:50449400|50459162	chr15	50449400	50459162	7	2_2_1	103	0.12	n/a	/n/a	+	SRR12794723.3756773,SRR12794723.8585449,SRR12794723.25783372,SRR12794723.25783407,SRR12794723.48810293,SRR12794723.3277107,SRR12794723.3277108,	USP8	2	86,163
chr15:50465047|50471795	chr15	50465047	50471795	3	3_3_0	83	0.067	n/a	/n/a	+	SRR12794723.21214460,SRR12794723.29919801,SRR12794723.42315532,	USP8	2	145,163
chr15:50471633|50477499	chr15	50471633	50477499	5	3_2_0	43	0.189	n/a	/n/a	+	SRR12794723.21234319,SRR12794723.25845771,SRR12794723.31818826,SRR12794723.47852813,SRR12794723.47852870,	USP8	3	163,145,224
chr15:50583089|50592626	chr15	50583089	50592626	5	1_3_3	85	0.105	n/a	/n/a	-	SRR12794723.10752881,SRR12794723.28298199,SRR12794723.29404173,SRR12794723.29404276,SRR12794723.14229930,	TRPM7	4	68,97,65,716
chr15:50586392|50592626	chr15	50586392	50592626	7	3_6_2	93	0.131	n/a	/n/a	-	SRR12794723.21344462,SRR12794723.31604410,SRR12794723.32060700,SRR12794723.32061129,SRR12794723.43170909,SRR12794723.49237465,SRR12794723.27130990,	TRPM7	3	97,65,716
chr15:50637422|50639548	chr15	50637422	50639548	3	2_2_0	123	0.047	n/a	/n/a	-	SRR12794723.7318583,SRR12794723.7318878,SRR12794723.32459474,	TRPM7	2	172,125
chr15:50637422|50648885	chr15	50637422	50648885	4	3_2_0	146	0.052	n/a	/n/a	-	SRR12794723.24164271,SRR12794723.24164618,SRR12794723.38410956,SRR12794723.45933892,	TRPM7	4	172,125,214,199
chr15:50648687|50663046	chr15	50648687	50663046	8	6_3_3	131	0.109	n/a	/n/a	-	SRR12794723.10097462,SRR12794723.20137565,SRR12794723.26599285,SRR12794723.31424894,SRR12794723.46138325,SRR12794723.8999786,SRR12794723.41285293,SRR12794723.41286293,	TRPM7	3	199,39,80
chr15:50725221|50726377	chr15	50725221	50726377	3	2_2_1	44	0.12	n/a	/n/a	-	SRR12794723.12087040,SRR12794723.36219647,SRR12794723.8780212,	SPPL2A	2	103,57
chr15:50747495|50748870	chr15	50747495	50748870	11	5_6_0	53	0.293	n/a	/n/a	-	SRR12794723.2634,SRR12794723.3246,SRR12794723.8283761,SRR12794723.35272579,SRR12794723.35600846,SRR12794723.35722925,SRR12794723.2677544,SRR12794723.4502372,SRR12794723.4502508,SRR12794723.4503333,SRR12794723.4503442,	SPPL2A	3	134,90,183
chr15:51451645|51453641	chr15	51451645	51453641	7	5_6_0	237	0.056	n/a	/n/a	-	SRR12794723.23866545,SRR12794723.32464862,SRR12794723.32467302,SRR12794723.37561981,SRR12794723.39064069,SRR12794723.46563323,SRR12794723.21130903,	DMXL2	2	53,92
chr15:51451645|51455228	chr15	51451645	51455228	11	1_6_8	239	0.084	n/a	/n/a	-	SRR12794723.8188803,SRR12794723.17102553,SRR12794723.35454271,SRR12794723.42462448,SRR12794723.42882370,SRR12794723.42882398,SRR12794723.45095879,SRR12794723.45096342,SRR12794723.45606572,SRR12794723.45607349,SRR12794723.25564601,	DMXL2	3	53,92,78
chr15:51464675|51466311	chr15	51464675	51466311	2	2_2_0	224	0.018	n/a	/n/a	-	SRR12794723.5871246,SRR12794723.20062280,	DMXL2	3	202,86,128
chr15:51507134|51576181	chr15	51507134	51576181	2	1_1_1	250	0.016	n/a	/n/a	-	SRR12794723.37132830,SRR12794723.28457994,	DMXL2	15	120,118,90,122,697,272,240,175,184,179,67,136,79,72,126
chr15:51507134|51517167	chr15	51507134	51517167	5	1_2_1	277	0.035	n/a	/n/a	-	SRR12794723.19623562,SRR12794723.46420822,SRR12794723.46421076,SRR12794723.46421391,SRR12794723.46422523,	DMXL2	3	120,118,90
chr15:51563381|51576181	chr15	51563381	51576181	5	3_4_1	269	0.036	n/a	/n/a	-	SRR12794723.9763462,SRR12794723.13332149,SRR12794723.22237586,SRR12794723.37562888,SRR12794723.42520418,	DMXL2	5	67,136,79,72,126
chr15:51781044|51782828	chr15	51781044	51782828	4	4_3_1	115	0.065	n/a	/n/a	+	SRR12794723.14989133,SRR12794723.28266107,SRR12794723.34234133,SRR12794723.41472813,	TMOD2	2	131,108
chr15:51869217|51902036	chr15	51869217	51902036	4	4_3_0	245	0.032	n/a	/n/a	+	SRR12794723.28228,SRR12794723.9462845,SRR12794723.19444781,SRR12794723.772922,	TMOD3	7	157,123,90,131,108,144,145
chr15:51900155|51902036	chr15	51900155	51902036	3	3_2_0	309	0.019	n/a	/n/a	+	SRR12794723.38922598,SRR12794723.39544544,SRR12794723.14125539,	TMOD3	2	144,145
chr15:52405287|52410476	chr15	52405287	52410476	2	2_2_0	177	0.022	n/a	/n/a	-	SRR12794723.3224286,SRR12794723.36147030,	MYO5A	4	107,108,82,144
chr15:52584745|52593736	chr15	52584745	52593736	2	2_2_0	121	0.032	n/a	/n/a	-	SRR12794723.15498905,SRR12794723.34384032,	FAM214A	3	200,69,159
chr15:55223889|55234956	chr15	55223889	55234956	12	10_10_0	185	0.115	n/a	/n/a	-	SRR12794723.8411773,SRR12794723.8799690,SRR12794723.13237214,SRR12794723.17827289,SRR12794723.20883097,SRR12794723.20885119,SRR12794723.22654524,SRR12794723.23668806,SRR12794723.24253802,SRR12794723.30922365,SRR12794723.32659059,SRR12794723.41334441,	RAB27A	4	124,104,86,175
chr15:55365188|55372044	chr15	55365188	55372044	3	2_2_0	464	0.013	n/a	/n/a	-	SRR12794723.11655291,SRR12794723.11660787,SRR12794723.25719149,	CCPG1	2	122,252
chr15:57231152|57234107	chr15	57231152	57234107	2	2_2_0	92	0.042	n/a	/n/a	+	SRR12794723.91770,SRR12794723.8291958,	TCF12	4	106,140,145,65
chr15:58621471|58633359	chr15	58621471	58633359	3	2_2_0	634	0.009	n/a	/n/a	-	SRR12794723.9812205,SRR12794723.9812789,SRR12794723.33614919,	ADAM10	3	151,184,164
chr15:58621471|58643978	chr15	58621471	58643978	2	2_2_0	608	0.007	n/a	/n/a	-	SRR12794723.11721689,SRR12794723.35300217,	ADAM10	5	151,184,164,184,93
chr15:58886975|58894582	chr15	58886975	58894582	3	1_2_0	214	0.027	n/a	/n/a	-	SRR12794723.27345679,SRR12794723.47409133,SRR12794723.47409224,	SLTM	10	145,315,171,125,181,164,86,167,104,150
chr15:58886975|58887540	chr15	58886975	58887540	8	6_7_0	248	0.061	n/a	/n/a	-	SRR12794723.6892344,SRR12794723.10216669,SRR12794723.10524960,SRR12794723.15216385,SRR12794723.32278651,SRR12794723.46165801,SRR12794723.40928637,SRR12794723.40929404,	SLTM	2	145,315
chr15:58888385|58894582	chr15	58888385	58894582	3	2_2_0	235	0.025	n/a	/n/a	-	SRR12794723.27821351,SRR12794723.41495753,SRR12794723.46504882,	SLTM	8	171,125,181,164,86,167,104,150
chr15:58912563|58916999	chr15	58912563	58916999	165	36_36_94	230	0.589	n/a	/n/a	-	SRR12794723.950427,SRR12794723.1762192,SRR12794723.1782866,SRR12794723.2009400,SRR12794723.2534240,SRR12794723.2667591,SRR12794723.2834119,SRR12794723.2834466,SRR12794723.3074066,SRR12794723.3573172,SRR12794723.4095592,SRR12794723.4263974,SRR12794723.6249884,SRR12794723.6985657,SRR12794723.7205532,SRR12794723.7449952,SRR12794723.8514522,SRR12794723.8627619,SRR12794723.9111821,SRR12794723.9112860,SRR12794723.10196797,SRR12794723.10198241,SRR12794723.10291184,SRR12794723.11371731,SRR12794723.11958227,SRR12794723.12565504,SRR12794723.13411713,SRR12794723.13765158,SRR12794723.13938867,SRR12794723.14545315,SRR12794723.14691772,SRR12794723.15055081,SRR12794723.15055244,SRR12794723.15147143,SRR12794723.15457897,SRR12794723.15484516,SRR12794723.15782919,SRR12794723.15785127,SRR12794723.16960443,SRR12794723.17474395,SRR12794723.17758293,SRR12794723.17792820,SRR12794723.17842747,SRR12794723.18021889,SRR12794723.18022059,SRR12794723.19023084,SRR12794723.19120153,SRR12794723.19120197,SRR12794723.19163449,SRR12794723.19163537,SRR12794723.20168513,SRR12794723.20604659,SRR12794723.21137208,SRR12794723.21813356,SRR12794723.22300141,SRR12794723.22430130,SRR12794723.22951536,SRR12794723.23014314,SRR12794723.23573573,SRR12794723.23800119,SRR12794723.25265610,SRR12794723.25272446,SRR12794723.25272506,SRR12794723.25272587,SRR12794723.25272602,SRR12794723.25273734,SRR12794723.25816885,SRR12794723.25856278,SRR12794723.26042086,SRR12794723.26215430,SRR12794723.26613592,SRR12794723.26956035,SRR12794723.27612651,SRR12794723.28039907,SRR12794723.29466894,SRR12794723.29547677,SRR12794723.29548183,SRR12794723.30171353,SRR12794723.30193455,SRR12794723.30291750,SRR12794723.30356993,SRR12794723.30585163,SRR12794723.31065258,SRR12794723.31092470,SRR12794723.31345194,SRR12794723.31666134,SRR12794723.31666210,SRR12794723.32054368,SRR12794723.32117642,SRR12794723.32118383,SRR12794723.32467259,SRR12794723.33149825,SRR12794723.33208939,SRR12794723.33528945,SRR12794723.33569542,SRR12794723.33569611,SRR12794723.34591008,SRR12794723.34666021,SRR12794723.34868099,SRR12794723.35453584,SRR12794723.35453793,SRR12794723.36255782,SRR12794723.36625255,SRR12794723.37369016,SRR12794723.38519315,SRR12794723.38520695,SRR12794723.39607380,SRR12794723.39765823,SRR12794723.40138990,SRR12794723.40187962,SRR12794723.41132872,SRR12794723.41674400,SRR12794723.41685091,SRR12794723.41784169,SRR12794723.44173608,SRR12794723.45090188,SRR12794723.45091013,SRR12794723.45389370,SRR12794723.45618744,SRR12794723.47854839,SRR12794723.48400370,SRR12794723.2702152,SRR12794723.5436013,SRR12794723.6944920,SRR12794723.12315417,SRR12794723.12625180,SRR12794723.12782569,SRR12794723.13753936,SRR12794723.14741757,SRR12794723.14959629,SRR12794723.14959960,SRR12794723.14960378,SRR12794723.16800358,SRR12794723.17136635,SRR12794723.17136746,SRR12794723.18256075,SRR12794723.19010308,SRR12794723.19396998,SRR12794723.20438653,SRR12794723.20977882,SRR12794723.23086710,SRR12794723.23542556,SRR12794723.24682341,SRR12794723.24684665,SRR12794723.24912353,SRR12794723.26011984,SRR12794723.26315359,SRR12794723.27551092,SRR12794723.27610017,SRR12794723.30841464,SRR12794723.31986060,SRR12794723.34037276,SRR12794723.34038208,SRR12794723.34066428,SRR12794723.35636954,SRR12794723.37622291,SRR12794723.38520657,SRR12794723.42045371,SRR12794723.44637409,SRR12794723.46126750,SRR12794723.46188309,SRR12794723.46190970,SRR12794723.47825113,SRR12794723.48833629,SRR12794723.49532210,	SLTM	3	48,198,65
chr15:58912563|58913696	chr15	58912563	58913696	40	10_27_19	303	0.209	n/a	/n/a	-	SRR12794723.3068513,SRR12794723.3283640,SRR12794723.6267779,SRR12794723.6407575,SRR12794723.7336007,SRR12794723.9760061,SRR12794723.10164753,SRR12794723.10171685,SRR12794723.11959593,SRR12794723.11960106,SRR12794723.15401774,SRR12794723.16386255,SRR12794723.17094322,SRR12794723.17921783,SRR12794723.18411077,SRR12794723.18411336,SRR12794723.18502279,SRR12794723.20593654,SRR12794723.20593928,SRR12794723.24223997,SRR12794723.24562231,SRR12794723.25301141,SRR12794723.26385843,SRR12794723.27879942,SRR12794723.28368973,SRR12794723.32652186,SRR12794723.32918140,SRR12794723.33304635,SRR12794723.33369446,SRR12794723.36636770,SRR12794723.37386545,SRR12794723.38704638,SRR12794723.40029726,SRR12794723.40491872,SRR12794723.41798747,SRR12794723.45398004,SRR12794723.46639716,SRR12794723.47169079,SRR12794723.2559538,SRR12794723.40364313,	SLTM	2	48,198
chr15:58913499|58916999	chr15	58913499	58916999	9	7_3_4	275	0.061	n/a	/n/a	-	SRR12794723.14322652,SRR12794723.22333514,SRR12794723.31699017,SRR12794723.31699152,SRR12794723.31701609,SRR12794723.37413591,SRR12794723.38691987,SRR12794723.41154489,SRR12794723.41154514,	SLTM	2	198,65
chr15:59091059|59092640	chr15	59091059	59092640	4	3_3_0	117	0.064	n/a	/n/a	+	SRR12794723.8351348,SRR12794723.8352723,SRR12794723.9344962,SRR12794723.37271054,	RNF111	2	96,104
chr15:59668103|59678087	chr15	59668103	59678087	2	0_2_1	375	0.011	n/a	/n/a	-	SRR12794723.45083328,SRR12794723.4023589,	BNIP2	6	36,99,87,132,103,177
chr15:59668892|59672739	chr15	59668892	59672739	2	1_1_1	417	0.01	n/a	/n/a	-	SRR12794723.43893610,SRR12794723.2778994,	BNIP2	4	99,87,132,103
chr15:59671183|59680308	chr15	59671183	59680308	5	3_2_1	422	0.023	n/a	/n/a	-	SRR12794723.270925,SRR12794723.273584,SRR12794723.7258595,SRR12794723.7258725,SRR12794723.15215745,	BNIP2	5	132,103,177,177,68
chr15:60453603|60466713	chr15	60453603	60466713	2	2_2_0	38	0.095	n/a	/n/a	-	SRR12794723.35666390,SRR12794723.45579109,	ICE2	5	182,160,117,138,120
chr15:62007308|62013992	chr15	62007308	62013992	45	32_15_20	328	0.215	n/a	/n/a	-	SRR12794723.432622,SRR12794723.638454,SRR12794723.741906,SRR12794723.2942463,SRR12794723.5981511,SRR12794723.11622078,SRR12794723.11622238,SRR12794723.12245369,SRR12794723.15960491,SRR12794723.17722476,SRR12794723.17943558,SRR12794723.17979764,SRR12794723.22428757,SRR12794723.23242370,SRR12794723.23893397,SRR12794723.25640909,SRR12794723.27924172,SRR12794723.30264036,SRR12794723.30640649,SRR12794723.32807911,SRR12794723.33288925,SRR12794723.35008308,SRR12794723.35592873,SRR12794723.35789992,SRR12794723.36137205,SRR12794723.36137303,SRR12794723.37963026,SRR12794723.38331115,SRR12794723.38332509,SRR12794723.39010157,SRR12794723.39267929,SRR12794723.39761412,SRR12794723.39761413,SRR12794723.42683731,SRR12794723.45038059,SRR12794723.45613017,SRR12794723.45613345,SRR12794723.48231785,SRR12794723.48586707,SRR12794723.7685872,SRR12794723.43951293,SRR12794723.44936587,SRR12794723.45772534,SRR12794723.45772954,SRR12794723.47690130,	VPS13C	6	172,107,128,58,81,60
chr15:62033441|62044255	chr15	62033441	62044255	14	5_3_11	350	0.074	n/a	/n/a	-	SRR12794723.6366229,SRR12794723.16645506,SRR12794723.17498505,SRR12794723.32602559,SRR12794723.39541530,SRR12794723.39543451,SRR12794723.41258147,SRR12794723.43864499,SRR12794723.45106374,SRR12794723.46263355,SRR12794723.46264333,SRR12794723.1583310,SRR12794723.20171384,SRR12794723.46109708,	VPS13C	4	102,96,43,44
chr15:63529014|63563008	chr15	63529014	63563008	2	2_0_2	234	0.017	n/a	/n/a	+	SRR12794723.19067841,SRR12794723.19068287,	USP3	8	153,61,132,84,82,83,114,114
chr15:63529014|63537156	chr15	63529014	63537156	9	4_4_0	222	0.075	n/a	/n/a	+	SRR12794723.17789717,SRR12794723.18683919,SRR12794723.18684403,SRR12794723.31714258,SRR12794723.36976477,SRR12794723.40601737,SRR12794723.40601825,SRR12794723.40601902,SRR12794723.46551152,	USP3	3	153,61,132
chr15:63532647|63563008	chr15	63532647	63563008	16	8_8_7	345	0.085	n/a	/n/a	+	SRR12794723.440282,SRR12794723.2350370,SRR12794723.4220977,SRR12794723.6995924,SRR12794723.6995944,SRR12794723.9166053,SRR12794723.20649392,SRR12794723.21296208,SRR12794723.30626658,SRR12794723.35592076,SRR12794723.35593968,SRR12794723.36813525,SRR12794723.38696823,SRR12794723.40107836,SRR12794723.42993718,SRR12794723.18643423,	USP3	6	61,84,82,83,114,114
chr15:63532647|63537156	chr15	63532647	63537156	45	12_29_18	325	0.217	n/a	/n/a	+	SRR12794723.315657,SRR12794723.316329,SRR12794723.316478,SRR12794723.1164904,SRR12794723.1168116,SRR12794723.3758133,SRR12794723.4091555,SRR12794723.4832524,SRR12794723.5685388,SRR12794723.6139423,SRR12794723.6139842,SRR12794723.7604703,SRR12794723.8771509,SRR12794723.8880696,SRR12794723.8885934,SRR12794723.9500857,SRR12794723.9501008,SRR12794723.10848724,SRR12794723.10848964,SRR12794723.13122257,SRR12794723.14931182,SRR12794723.16891011,SRR12794723.16891278,SRR12794723.18425131,SRR12794723.21590921,SRR12794723.22863164,SRR12794723.24635632,SRR12794723.25541056,SRR12794723.25749285,SRR12794723.26210385,SRR12794723.26616525,SRR12794723.28137283,SRR12794723.30973362,SRR12794723.35748212,SRR12794723.35748327,SRR12794723.36144822,SRR12794723.36263976,SRR12794723.36264067,SRR12794723.41111281,SRR12794723.41787960,SRR12794723.45082836,SRR12794723.45695405,SRR12794723.46159464,SRR12794723.48393693,SRR12794723.23447738,	USP3	2	61,132
chr15:63532647|63559970	chr15	63532647	63559970	4	2_3_3	317	0.025	n/a	/n/a	+	SRR12794723.7272634,SRR12794723.14296283,SRR12794723.39487517,SRR12794723.40756684,	USP3	5	61,84,82,83,114
chr15:63553715|63563008	chr15	63553715	63563008	24	11_9_7	423	0.102	n/a	/n/a	+	SRR12794723.6206758,SRR12794723.8253729,SRR12794723.12243470,SRR12794723.14019748,SRR12794723.18223789,SRR12794723.19761642,SRR12794723.20839132,SRR12794723.23077128,SRR12794723.29291691,SRR12794723.29392524,SRR12794723.31292910,SRR12794723.31292926,SRR12794723.33172538,SRR12794723.33223414,SRR12794723.34242981,SRR12794723.39420638,SRR12794723.44949662,SRR12794723.44949735,SRR12794723.49215722,SRR12794723.4936194,SRR12794723.6520727,SRR12794723.6522102,SRR12794723.17519801,SRR12794723.28886816,	USP3	5	84,82,83,114,114
chr15:63553715|63559970	chr15	63553715	63559970	2	1_2_1	387	0.01	n/a	/n/a	+	SRR12794723.37112306,SRR12794723.45926448,	USP3	4	84,82,83,114
chr15:63696124|63716473	chr15	63696124	63716473	13	5_8_0	191	0.12	n/a	/n/a	-	SRR12794723.6347507,SRR12794723.9178702,SRR12794723.30242064,SRR12794723.30242890,SRR12794723.30970127,SRR12794723.19236538,SRR12794723.26244447,SRR12794723.31631973,SRR12794723.31631974,SRR12794723.31632670,SRR12794723.32020868,SRR12794723.49116041,SRR12794723.49116983,	HERC1	6	216,269,52,121,313,172
chr15:63706780|63716473	chr15	63706780	63716473	6	2_5_3	219	0.052	n/a	/n/a	-	SRR12794723.17486707,SRR12794723.23649660,SRR12794723.32220289,SRR12794723.34289883,SRR12794723.41351393,SRR12794723.47947282,	HERC1	4	52,121,313,172
chr15:63712775|63716473	chr15	63712775	63716473	3	2_3_0	228	0.026	n/a	/n/a	-	SRR12794723.7633656,SRR12794723.15442309,SRR12794723.41219446,	HERC1	3	121,313,172
chr15:63774694|63775649	chr15	63774694	63775649	2	2_2_0	246	0.016	n/a	/n/a	-	SRR12794723.23616955,SRR12794723.42982032,	HERC1	1	956
chr15:64112573|64123546	chr15	64112573	64123546	2	2_0_2	121	0.032	n/a	/n/a	+	SRR12794723.19494313,SRR12794723.20234428,	SNX1	4	112,128,67,44
chr15:64118117|64118854	chr15	64118117	64118854	2	1_1_1	159	0.025	n/a	/n/a	+	SRR12794723.17991693,SRR12794723.16837823,	SNX1	2	128,67
chr15:64118117|64123546	chr15	64118117	64123546	4	4_1_3	168	0.045	n/a	/n/a	+	SRR12794723.23818150,SRR12794723.39051024,SRR12794723.48933473,SRR12794723.49145251,	SNX1	3	128,67,44
chr15:64204441|64204949	chr15	64204441	64204949	3	2_1_1	40	0.13	n/a	/n/a	-	SRR12794723.44170039,SRR12794723.17878122,SRR12794723.45168452,	CSNK1G1	2	149,85
chr15:64418541|64425631	chr15	64418541	64425631	6	2_2_0	55	0.179	n/a	/n/a	+	SRR12794723.2110910,SRR12794723.42346566,SRR12794723.42346597,SRR12794723.42346713,SRR12794723.42346893,SRR12794723.42347258,	TRIP4	3	188,125,92
chr15:64499293|64500166	chr15	64499293	64500166	178	90_91_1	114	0.757	n/a	/n/a	+	SRR12794723.46948,SRR12794723.277168,SRR12794723.701206,SRR12794723.1201016,SRR12794723.1226798,SRR12794723.1334708,SRR12794723.1839195,SRR12794723.1917180,SRR12794723.1917499,SRR12794723.2063708,SRR12794723.2611028,SRR12794723.2855301,SRR12794723.3109642,SRR12794723.3591736,SRR12794723.3716513,SRR12794723.4162737,SRR12794723.4183180,SRR12794723.4582914,SRR12794723.5565011,SRR12794723.5605290,SRR12794723.5779545,SRR12794723.5859274,SRR12794723.6048254,SRR12794723.6079087,SRR12794723.6221105,SRR12794723.6608893,SRR12794723.6795165,SRR12794723.6795303,SRR12794723.7421201,SRR12794723.8046975,SRR12794723.8411405,SRR12794723.8411810,SRR12794723.8412293,SRR12794723.8525531,SRR12794723.8764495,SRR12794723.8764539,SRR12794723.9280536,SRR12794723.9513427,SRR12794723.9597697,SRR12794723.10004097,SRR12794723.10109178,SRR12794723.10237043,SRR12794723.10471309,SRR12794723.10804816,SRR12794723.11103185,SRR12794723.11256199,SRR12794723.13034795,SRR12794723.13480548,SRR12794723.14588396,SRR12794723.14789890,SRR12794723.15064304,SRR12794723.15172949,SRR12794723.15758766,SRR12794723.15781328,SRR12794723.16187264,SRR12794723.16199329,SRR12794723.16471464,SRR12794723.16613712,SRR12794723.16614479,SRR12794723.16614836,SRR12794723.16858596,SRR12794723.16868986,SRR12794723.16869278,SRR12794723.17347721,SRR12794723.17347843,SRR12794723.17558227,SRR12794723.17900605,SRR12794723.17901031,SRR12794723.18626770,SRR12794723.18677902,SRR12794723.18883679,SRR12794723.19218214,SRR12794723.19296755,SRR12794723.19327875,SRR12794723.19328157,SRR12794723.19332736,SRR12794723.19664820,SRR12794723.20111970,SRR12794723.20142781,SRR12794723.20226808,SRR12794723.21294309,SRR12794723.21448158,SRR12794723.21611664,SRR12794723.22444020,SRR12794723.22630842,SRR12794723.22906849,SRR12794723.23458646,SRR12794723.23483553,SRR12794723.23531833,SRR12794723.23773949,SRR12794723.23823036,SRR12794723.23848033,SRR12794723.23860379,SRR12794723.23933325,SRR12794723.24429970,SRR12794723.25621130,SRR12794723.26403003,SRR12794723.26851930,SRR12794723.27297431,SRR12794723.27540352,SRR12794723.27846197,SRR12794723.27943863,SRR12794723.27947621,SRR12794723.28909987,SRR12794723.28910468,SRR12794723.29508891,SRR12794723.29703997,SRR12794723.30302833,SRR12794723.30583035,SRR12794723.30711135,SRR12794723.30712528,SRR12794723.30847980,SRR12794723.31335149,SRR12794723.31529607,SRR12794723.31707359,SRR12794723.31804792,SRR12794723.31814596,SRR12794723.32665339,SRR12794723.32665406,SRR12794723.33256267,SRR12794723.33283785,SRR12794723.34367259,SRR12794723.34398285,SRR12794723.34507759,SRR12794723.34645825,SRR12794723.35325141,SRR12794723.35738842,SRR12794723.36070952,SRR12794723.36297095,SRR12794723.37116483,SRR12794723.39807826,SRR12794723.40067341,SRR12794723.40294060,SRR12794723.40295374,SRR12794723.40942405,SRR12794723.41025640,SRR12794723.41180741,SRR12794723.41468106,SRR12794723.42146548,SRR12794723.43453425,SRR12794723.43453741,SRR12794723.43706605,SRR12794723.44011129,SRR12794723.44185318,SRR12794723.44270435,SRR12794723.46282896,SRR12794723.46460747,SRR12794723.46515402,SRR12794723.46643363,SRR12794723.46678623,SRR12794723.47169397,SRR12794723.47170700,SRR12794723.47184203,SRR12794723.47565766,SRR12794723.47956356,SRR12794723.48091315,SRR12794723.48719338,SRR12794723.49157550,SRR12794723.49158062,SRR12794723.732258,SRR12794723.732408,SRR12794723.3331462,SRR12794723.6519314,SRR12794723.8211119,SRR12794723.9839620,SRR12794723.13723348,SRR12794723.14190419,SRR12794723.19575847,SRR12794723.27781074,SRR12794723.27781100,SRR12794723.32930062,SRR12794723.37152221,SRR12794723.37152348,SRR12794723.37928158,SRR12794723.39250411,SRR12794723.44240612,SRR12794723.47564042,SRR12794723.49378758,	ZNF609	1	874
chr15:64748419|64751638	chr15	64748419	64751638	2	2_2_0	2	0.667	n/a	/n/a	-	SRR12794723.30578127,SRR12794723.31694684,	RBPMS2	5	149,151,63,39,78
