circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr7:77396982|77404615	chr7	77396982	77404615	5	0_1_3	146	0.064	n/a	/n/a	-	SRR12794698.31529017,SRR12794698.42841824,SRR12794698.42842537,SRR12794698.590330,SRR12794698.26456299,	GSAP	3	54,70,57
chr7:77396982|77406105	chr7	77396982	77406105	8	1_2_4	135	0.106	n/a	/n/a	-	SRR12794698.25325548,SRR12794698.39748791,SRR12794698.29224472,SRR12794698.43387803,SRR12794698.43387860,SRR12794698.43388007,SRR12794698.43388102,SRR12794698.43388487,	GSAP	4	54,70,57,77
chr7:77571078|77600806	chr7	77571078	77600806	5	5_5_0	138	0.068	n/a	/n/a	+	SRR12794698.1814201,SRR12794698.18761315,SRR12794698.20093007,SRR12794698.33918510,SRR12794698.40094665,	PTPN12	7	109,77,96,39,72,60,143
chr7:77571078|77583650	chr7	77571078	77583650	3	1_1_1	167	0.035	n/a	/n/a	+	SRR12794698.15650608,SRR12794698.7201326,SRR12794698.7202545,	PTPN12	3	109,77,96
chr7:77571078|77585581	chr7	77571078	77585581	6	3_1_4	206	0.055	n/a	/n/a	+	SRR12794698.18725655,SRR12794698.18726686,SRR12794698.27094489,SRR12794698.29273473,SRR12794698.6037429,SRR12794698.45279339,	PTPN12	4	109,77,96,39
chr7:77571078|77592256	chr7	77571078	77592256	12	10_4_7	210	0.103	n/a	/n/a	+	SRR12794698.22516545,SRR12794698.23525505,SRR12794698.28930413,SRR12794698.35436661,SRR12794698.36576681,SRR12794698.38615047,SRR12794698.39505617,SRR12794698.43295461,SRR12794698.48250689,SRR12794698.36576957,SRR12794698.39567714,SRR12794698.45267491,	PTPN12	5	109,77,96,39,72
chr7:77571078|77597901	chr7	77571078	77597901	3	2_1_2	176	0.033	n/a	/n/a	+	SRR12794698.29375363,SRR12794698.41600324,SRR12794698.44101005,	PTPN12	6	109,77,96,39,72,60
chr7:77581427|77592256	chr7	77581427	77592256	14	7_4_10	246	0.102	n/a	/n/a	+	SRR12794698.1886356,SRR12794698.3327733,SRR12794698.3328388,SRR12794698.4050426,SRR12794698.4050433,SRR12794698.14705145,SRR12794698.25104058,SRR12794698.30762060,SRR12794698.33592582,SRR12794698.36348076,SRR12794698.37066641,SRR12794698.46046481,SRR12794698.46429560,SRR12794698.22119227,	PTPN12	4	77,96,39,72
chr7:77581427|77597901	chr7	77581427	77597901	8	1_2_5	216	0.069	n/a	/n/a	+	SRR12794698.13233566,SRR12794698.41028340,SRR12794698.45313795,SRR12794698.45313796,SRR12794698.45313967,SRR12794698.4306646,SRR12794698.8357899,SRR12794698.15377543,	PTPN12	5	77,96,39,72,60
chr7:77585543|77600806	chr7	77585543	77600806	15	3_12_9	198	0.132	n/a	/n/a	+	SRR12794698.9357570,SRR12794698.9358323,SRR12794698.10948125,SRR12794698.13142508,SRR12794698.14182602,SRR12794698.18453606,SRR12794698.20744433,SRR12794698.20745080,SRR12794698.25199521,SRR12794698.25199794,SRR12794698.25417366,SRR12794698.25431747,SRR12794698.34080746,SRR12794698.36153474,SRR12794698.44552259,	PTPN12	4	39,72,60,143
chr7:77607235|77632425	chr7	77607235	77632425	4	1_0_2	190	0.04	n/a	/n/a	+	SRR12794698.27341923,SRR12794698.38681506,SRR12794698.20115188,SRR12794698.20115494,	PTPN12	6	67,78,99,86,971,78
chr7:77736410|77750064	chr7	77736410	77750064	2	1_1_1	190	0.021	n/a	/n/a	+	SRR12794698.44543492,SRR12794698.33270582,	RSBN1L	2	117,641
chr7:77749424|77765632	chr7	77749424	77765632	2	2_2_0	265	0.015	n/a	/n/a	+	SRR12794698.6456280,SRR12794698.7445211,	RSBN1L	2	641,138
chr7:77920279|77922778	chr7	77920279	77922778	3	2_2_0	66	0.083	n/a	/n/a	+	SRR12794698.5375226,SRR12794698.5375315,SRR12794698.10598524,	PHTF2	2	187,156
chr7:80662990|80674147	chr7	80662990	80674147	4	4_3_0	371	0.021	n/a	/n/a	+	SRR12794698.42162354,SRR12794698.42303836,SRR12794698.46109930,SRR12794698.32656785,	CD36	9	180,92,47,70,188,119,74,55,165
chr7:88208507|88209452	chr7	88208507	88209452	2	0_2_2	217	0.018	n/a	/n/a	-	SRR12794698.19138834,SRR12794698.43863616,	SRI	2	59,114
chr7:90372155|90378211	chr7	90372155	90378211	2	0_2_2	90	0.043	n/a	/n/a	+	SRR12794698.37011769,SRR12794698.46111275,	GTPBP10	4	74,53,108,78
chr7:90726567|90726812	chr7	90726567	90726812	5	5_5_0	116	0.079	n/a	/n/a	+	SRR12794698.52494,SRR12794698.7055032,SRR12794698.18114036,SRR12794698.31412178,SRR12794698.32007745,	CDK14	1	246
chr7:90726567|90747775	chr7	90726567	90747775	2	1_1_1	116	0.033	n/a	/n/a	+	SRR12794698.39788811,SRR12794698.33974183,	CDK14	2	246,95
chr7:90747681|90790652	chr7	90747681	90790652	4	2_3_3	140	0.054	n/a	/n/a	+	SRR12794698.9196273,SRR12794698.12034059,SRR12794698.38886685,SRR12794698.47542412,	CDK14	2	95,80
chr7:90747681|90863269	chr7	90747681	90863269	5	3_2_4	114	0.081	n/a	/n/a	+	SRR12794698.33746709,SRR12794698.34613286,SRR12794698.34643893,SRR12794698.46258179,SRR12794698.9313286,	CDK14	3	95,80,95
chr7:92070905|92085686	chr7	92070905	92085686	2	2_2_0	106	0.036	n/a	/n/a	+	SRR12794698.12105953,SRR12794698.26629167,	AKAP9	9	105,153,180,1074,141,486,64,122,192
chr7:92213195|92226682	chr7	92213195	92226682	6	4_4_0	94	0.113	n/a	/n/a	-	SRR12794698.1303476,SRR12794698.6685407,SRR12794698.15017768,SRR12794698.15019369,SRR12794698.18980440,SRR12794698.18982352,	KRIT1	7	207,88,167,152,157,108,157
chr7:92225720|92234923	chr7	92225720	92234923	2	0_1_2	83	0.046	n/a	/n/a	-	SRR12794698.23262742,SRR12794698.48042742,	KRIT1	3	108,157,116
chr7:92294889|92307656	chr7	92294889	92307656	9	6_7_0	115	0.135	n/a	/n/a	+	SRR12794698.2564880,SRR12794698.12052628,SRR12794698.15703548,SRR12794698.30418297,SRR12794698.35820888,SRR12794698.35820913,SRR12794698.47329822,SRR12794698.47330061,SRR12794698.48425003,	ANKIB1	2	278,298
chr7:92294889|92319512	chr7	92294889	92319512	2	2_2_0	120	0.032	n/a	/n/a	+	SRR12794698.3761669,SRR12794698.41502674,	ANKIB1	3	278,298,183
chr7:92294889|92327900	chr7	92294889	92327900	26	17_16_1	104	0.333	n/a	/n/a	+	SRR12794698.266080,SRR12794698.455420,SRR12794698.455430,SRR12794698.455431,SRR12794698.1992537,SRR12794698.1993760,SRR12794698.2203979,SRR12794698.3967850,SRR12794698.12821420,SRR12794698.12822986,SRR12794698.17765117,SRR12794698.18435754,SRR12794698.19091548,SRR12794698.19740449,SRR12794698.20623145,SRR12794698.22379163,SRR12794698.22379282,SRR12794698.23420823,SRR12794698.24836833,SRR12794698.28821266,SRR12794698.29383864,SRR12794698.32547027,SRR12794698.36863925,SRR12794698.40446833,SRR12794698.41018870,SRR12794698.47917890,	ANKIB1	4	278,298,183,118
chr7:92343024|92352642	chr7	92343024	92352642	2	2_2_0	106	0.036	n/a	/n/a	+	SRR12794698.1053278,SRR12794698.1951953,	ANKIB1	4	209,89,145,167
chr7:92517276|92518255	chr7	92517276	92518255	4	4_3_1	85	0.086	n/a	/n/a	-	SRR12794698.9268325,SRR12794698.15849043,SRR12794698.24286252,SRR12794698.44379975,	PEX1	2	767,115
chr7:94544411|94554575	chr7	94544411	94554575	3	1_1_1	66	0.083	n/a	/n/a	+	SRR12794698.18660945,SRR12794698.18662188,SRR12794698.737432,	CASD1	7	120,157,80,102,141,78,93
chr7:98137315|98154876	chr7	98137315	98154876	4	1_1_1	86	0.085	n/a	/n/a	+	SRR12794698.1764769,SRR12794698.12851988,SRR12794698.12852049,SRR12794698.45437062,	LMTK2	4	128,145,74,119
chr7:98190728|98194572	chr7	98190728	98194572	2	2_1_0	69	0.055	n/a	/n/a	+	SRR12794698.34872658,SRR12794698.34872645,	LMTK2	2	150,2959
chr7:98228014|98229166	chr7	98228014	98229166	2	1_1_1	92	0.042	n/a	/n/a	-	SRR12794698.37883576,SRR12794698.45115784,	TECPR1	2	103,128
chr7:99333325|99344515	chr7	99333325	99344515	3	2_3_0	45	0.118	n/a	/n/a	+	SRR12794698.27264594,SRR12794698.41733080,SRR12794698.20259673,	ARPC1A	3	93,103,223
chr7:99385702|99388261	chr7	99385702	99388261	3	1_2_1	1280	0.005	n/a	/n/a	+	SRR12794698.11843461,SRR12794698.42489988,SRR12794698.42490007,	ARPC1B	3	77,105,223
chr7:99388039|99390012	chr7	99388039	99390012	9	4_4_3	1396	0.013	n/a	/n/a	+	SRR12794698.9111838,SRR12794698.20167668,SRR12794698.32356973,SRR12794698.35478775,SRR12794698.38876969,SRR12794698.47109478,SRR12794698.3955323,SRR12794698.38684891,SRR12794698.47983846,	ARPC1B	2	223,108
chr7:99390893|99391253	chr7	99390893	99391253	8	4_0_4	1193	0.013	n/a	/n/a	+	SRR12794698.10247980,SRR12794698.21292572,SRR12794698.24791112,SRR12794698.24791602,SRR12794698.24791604,SRR12794698.24791615,SRR12794698.34648225,SRR12794698.34648367,	ARPC1B	2	207,76
chr7:99403398|99404953	chr7	99403398	99404953	3	1_0_2	36	0.143	n/a	/n/a	-	SRR12794698.14653204,SRR12794698.14653368,SRR12794698.12457570,	PDAP1	2	108,92
chr7:100023419|100024307	chr7	100023419	100024307	51	35_39_0	107	0.488	n/a	/n/a	+	SRR12794698.97266,SRR12794698.4281680,SRR12794698.4587420,SRR12794698.8325590,SRR12794698.8510578,SRR12794698.8511961,SRR12794698.8866666,SRR12794698.8869208,SRR12794698.9068486,SRR12794698.14201268,SRR12794698.14792020,SRR12794698.14792346,SRR12794698.17057442,SRR12794698.18018872,SRR12794698.18056680,SRR12794698.20522606,SRR12794698.20597903,SRR12794698.22003719,SRR12794698.23879737,SRR12794698.24122780,SRR12794698.25016444,SRR12794698.25016872,SRR12794698.25016912,SRR12794698.25477169,SRR12794698.26429275,SRR12794698.26680932,SRR12794698.29591322,SRR12794698.30934265,SRR12794698.31612765,SRR12794698.31613514,SRR12794698.33326749,SRR12794698.33851210,SRR12794698.41934992,SRR12794698.41935394,SRR12794698.42024961,SRR12794698.42723116,SRR12794698.43348020,SRR12794698.44296877,SRR12794698.46189812,SRR12794698.46573494,SRR12794698.46834401,SRR12794698.47641771,SRR12794698.718276,SRR12794698.1710290,SRR12794698.7291343,SRR12794698.7291624,SRR12794698.13072059,SRR12794698.19203628,SRR12794698.20615980,SRR12794698.39172135,SRR12794698.48669165,	ZKSCAN1	2	514,154
chr7:100111728|100112253	chr7	100111728	100112253	2	0_1_2	43	0.085	n/a	/n/a	-	SRR12794698.46035830,SRR12794698.33416350,	TAF6	3	102,78,146
chr7:100812747|100813208	chr7	100812747	100813208	16	11_7_3	74	0.302	n/a	/n/a	-	SRR12794698.4229400,SRR12794698.4229407,SRR12794698.11898484,SRR12794698.20476696,SRR12794698.20718874,SRR12794698.26802887,SRR12794698.27164901,SRR12794698.29353318,SRR12794698.30240008,SRR12794698.30240169,SRR12794698.48746999,SRR12794698.3693608,SRR12794698.3704803,SRR12794698.6924131,SRR12794698.35237300,SRR12794698.35243183,	EPHB4	2	248,114
chr7:100859885|100861911	chr7	100859885	100861911	3	2_2_0	349	0.017	n/a	/n/a	+	SRR12794698.19452715,SRR12794698.19452875,SRR12794698.26264934,	SLC12A9	5	158,83,125,193,175
chr7:101916115|102070417	chr7	101916115	102070417	2	2_2_0	173	0.023	n/a	/n/a	+	SRR12794698.17586493,SRR12794698.35820188,	CUX1	3	111,48,79
chr7:101916115|102028145	chr7	101916115	102028145	2	2_1_1	141	0.028	n/a	/n/a	+	SRR12794698.8623157,SRR12794698.19909951,	CUX1	2	111,48
chr7:101916115|102115273	chr7	101916115	102115273	2	2_1_1	168	0.023	n/a	/n/a	+	SRR12794698.29522939,SRR12794698.37112866,	CUX1	7	111,48,79,138,124,77,67
chr7:102227367|102227669	chr7	102227367	102227669	28	19_18_0	39	0.589	n/a	/n/a	+	SRR12794698.370592,SRR12794698.370702,SRR12794698.370938,SRR12794698.3069706,SRR12794698.4250054,SRR12794698.6290902,SRR12794698.10491138,SRR12794698.10657044,SRR12794698.13008985,SRR12794698.15491640,SRR12794698.25052179,SRR12794698.26110197,SRR12794698.26757092,SRR12794698.26758132,SRR12794698.27521043,SRR12794698.29215694,SRR12794698.33112344,SRR12794698.33114196,SRR12794698.36865110,SRR12794698.39063864,SRR12794698.44649894,SRR12794698.8358322,SRR12794698.19634606,SRR12794698.22666312,SRR12794698.34242174,SRR12794698.34243624,SRR12794698.47577703,SRR12794698.48201820,	CUX1	1	303
chr7:102397620|102399648	chr7	102397620	102399648	3	2_2_2	89	0.063	n/a	/n/a	+	SRR12794698.14415714,SRR12794698.29938348,SRR12794698.39544021,	LOC100630923	2	79,101
chr7:102397620|102407498	chr7	102397620	102407498	3	3_0_3	107	0.053	n/a	/n/a	+	SRR12794698.13822884,SRR12794698.33499128,SRR12794698.42929990,	LOC100630923	4	79,101,86,65
chr7:102397620|102404683	chr7	102397620	102404683	2	0_1_2	85	0.045	n/a	/n/a	+	SRR12794698.42524696,SRR12794698.3848607,	LOC100630923	3	79,101,86
chr7:102399548|102407498	chr7	102399548	102407498	3	2_1_2	111	0.051	n/a	/n/a	+	SRR12794698.11329135,SRR12794698.41620556,SRR12794698.42333980,	LOC100630923	3	101,86,65
chr7:102877467|102884312	chr7	102877467	102884312	2	2_2_0	41	0.089	n/a	/n/a	-	SRR12794698.5293735,SRR12794698.9171757,	FBXL13	5	127,120,163,118,99
chr7:103025063|103029418	chr7	103025063	103029418	4	3_1_2	3	0.727	n/a	/n/a	-	SRR12794698.25891530,SRR12794698.25891609,SRR12794698.25891720,SRR12794698.43113553,	FBXL13	4	168,110,149,68
chr7:103303842|103304490	chr7	103303842	103304490	5	4_4_1	195	0.049	n/a	/n/a	+	SRR12794698.6109163,SRR12794698.26612564,SRR12794698.35633384,SRR12794698.46103159,SRR12794698.8973595,	PMPCB	2	199,80
chr7:103319609|103319844	chr7	103319609	103319844	2	2_1_0	61	0.062	n/a	/n/a	-	SRR12794698.2825895,SRR12794698.17407638,	DNAJC2	2	70,89
chr7:103321932|103322794	chr7	103321932	103322794	18	10_8_5	50	0.419	n/a	/n/a	-	SRR12794698.5187664,SRR12794698.11440575,SRR12794698.12128719,SRR12794698.13434458,SRR12794698.20937885,SRR12794698.21116310,SRR12794698.21117435,SRR12794698.30605456,SRR12794698.30826320,SRR12794698.31286289,SRR12794698.32549375,SRR12794698.33413576,SRR12794698.33964375,SRR12794698.39880166,SRR12794698.48331837,SRR12794698.20006536,SRR12794698.31967655,SRR12794698.45283292,	DNAJC2	3	150,122,92
chr7:103353921|103355793	chr7	103353921	103355793	2	1_1_2	41	0.089	n/a	/n/a	+	SRR12794698.45275324,SRR12794698.46301977,	PSMC2	3	38,82,100
chr7:104136781|104165282	chr7	104136781	104165282	3	1_2_1	47	0.113	n/a	/n/a	-	SRR12794698.31765669,SRR12794698.47878936,SRR12794698.47880400,	ORC5	3	113,111,48
chr7:105038126|105041023	chr7	105038126	105041023	6	5_6_1	338	0.034	n/a	/n/a	+	SRR12794698.5068382,SRR12794698.10090896,SRR12794698.10794410,SRR12794698.12635100,SRR12794698.36789972,SRR12794698.41065461,	KMT2E	2	74,185
chr7:105062164|105066807	chr7	105062164	105066807	3	3_1_2	424	0.014	n/a	/n/a	+	SRR12794698.28351061,SRR12794698.33905016,SRR12794698.48662784,	KMT2E	3	115,230,81
chr7:105062164|105081797	chr7	105062164	105081797	2	1_1_2	365	0.011	n/a	/n/a	+	SRR12794698.36287071,SRR12794698.44237945,	KMT2E	10	115,230,81,59,173,39,231,131,118,110
chr7:105073619|105077433	chr7	105073619	105077433	17	1_11_13	403	0.078	n/a	/n/a	+	SRR12794698.4885209,SRR12794698.4885271,SRR12794698.7778631,SRR12794698.9017394,SRR12794698.12103010,SRR12794698.13552478,SRR12794698.16740318,SRR12794698.16740334,SRR12794698.19509489,SRR12794698.19773333,SRR12794698.21561523,SRR12794698.25657287,SRR12794698.26173302,SRR12794698.30909472,SRR12794698.14999991,SRR12794698.15540220,SRR12794698.41247451,	KMT2E	5	59,173,39,231,131
chr7:105073619|105078963	chr7	105073619	105078963	13	4_9_9	353	0.069	n/a	/n/a	+	SRR12794698.7303090,SRR12794698.8247318,SRR12794698.12185680,SRR12794698.12475701,SRR12794698.12979400,SRR12794698.25073814,SRR12794698.26644658,SRR12794698.26644664,SRR12794698.26645539,SRR12794698.30259549,SRR12794698.42822768,SRR12794698.43470065,SRR12794698.44309646,	KMT2E	6	59,173,39,231,131,118
chr7:105142008|105143330	chr7	105142008	105143330	3	3_3_0	143	0.04	n/a	/n/a	-	SRR12794698.27173123,SRR12794698.27452576,SRR12794698.43733893,	SRPK2	2	483,247
chr7:105638353|105643121	chr7	105638353	105643121	4	1_2_0	32	0.2	n/a	/n/a	-	SRR12794698.22616225,SRR12794698.22618113,SRR12794698.22618255,SRR12794698.28315610,	ATXN7L1	3	257,83,284
chr7:105665066|105665288	chr7	105665066	105665288	3	3_3_0	27	0.182	n/a	/n/a	-	SRR12794698.34368208,SRR12794698.40329944,SRR12794698.46056164,	ATXN7L1	1	223
chr7:106097690|106099282	chr7	106097690	106099282	8	7_6_1	101	0.137	n/a	/n/a	-	SRR12794698.10059640,SRR12794698.10217680,SRR12794698.13119265,SRR12794698.19190044,SRR12794698.23379543,SRR12794698.46242841,SRR12794698.3896219,SRR12794698.14602280,	SYPL1	2	208,125
chr7:112286873|112287074	chr7	112286873	112287074	7	7_7_0	92	0.132	n/a	/n/a	+	SRR12794698.9164268,SRR12794698.9567020,SRR12794698.9793805,SRR12794698.13093662,SRR12794698.15047384,SRR12794698.23144359,SRR12794698.48848067,	ZNF277	1	202
chr7:112286873|112296311	chr7	112286873	112296311	3	2_1_1	113	0.05	n/a	/n/a	+	SRR12794698.39848959,SRR12794698.40571689,SRR12794698.40572003,	ZNF277	3	202,89,83
chr7:112895569|112915447	chr7	112895569	112915447	2	2_2_0	109	0.035	n/a	/n/a	-	SRR12794698.6824996,SRR12794698.9994539,	BMT2	2	171,142
chr7:114942275|114979781	chr7	114942275	114979781	3	2_2_0	118	0.048	n/a	/n/a	+	SRR12794698.31407995,SRR12794698.31408021,SRR12794698.43438902,	MDFIC	2	123,276
chr7:122113118|122133741	chr7	122113118	122133741	2	1_2_1	14	0.222	n/a	/n/a	-	SRR12794698.4477443,SRR12794698.22597584,	AASS	10	112,123,149,128,79,147,68,85,177,225
chr7:127373342|127377329	chr7	127373342	127377329	2	2_2_0	139	0.028	n/a	/n/a	-	SRR12794698.6883502,SRR12794698.45125960,	ZNF800	2	1693,144
chr7:127704839|127721400	chr7	127704839	127721400	2	2_0_2	289	0.014	n/a	/n/a	+	SRR12794698.20108616,SRR12794698.26945596,	SND1	3	107,91,114
chr7:128642217|128648982	chr7	128642217	128648982	2	1_2_1	42	0.087	n/a	/n/a	+	SRR12794698.24770017,SRR12794698.36617705,	LINC01000	2	65,191
chr7:129005016|129018157	chr7	129005016	129018157	2	1_2_0	174	0.022	n/a	/n/a	-	SRR12794698.44311156,SRR12794698.44311966,	TNPO3	4	144,157,74,201
chr7:129014979|129018157	chr7	129014979	129018157	32	25_25_0	192	0.25	n/a	/n/a	-	SRR12794698.504860,SRR12794698.3792057,SRR12794698.5491927,SRR12794698.7180211,SRR12794698.10688427,SRR12794698.13863121,SRR12794698.14713240,SRR12794698.19092960,SRR12794698.19093466,SRR12794698.19197336,SRR12794698.24277897,SRR12794698.28154264,SRR12794698.28154325,SRR12794698.29922557,SRR12794698.31300489,SRR12794698.31838670,SRR12794698.35351163,SRR12794698.38329478,SRR12794698.40503432,SRR12794698.41064709,SRR12794698.41731755,SRR12794698.42986815,SRR12794698.43283556,SRR12794698.44870054,SRR12794698.45106954,SRR12794698.45246029,SRR12794698.45246200,SRR12794698.2901723,SRR12794698.2904219,SRR12794698.6098160,SRR12794698.20300987,SRR12794698.41302683,	TNPO3	3	157,74,201
chr7:129857511|129880971	chr7	129857511	129880971	5	2_1_2	79	0.112	n/a	/n/a	-	SRR12794698.23056153,SRR12794698.23056564,SRR12794698.46667750,SRR12794698.21978916,SRR12794698.21985983,	UBE2H	4	53,40,75,77
chr7:130120749|130122202	chr7	130120749	130122202	31	21_21_0	73	0.459	n/a	/n/a	+	SRR12794698.291219,SRR12794698.3663233,SRR12794698.6839204,SRR12794698.7040412,SRR12794698.9012679,SRR12794698.10880515,SRR12794698.13994903,SRR12794698.19505782,SRR12794698.20977790,SRR12794698.25065785,SRR12794698.27742202,SRR12794698.27901389,SRR12794698.27901422,SRR12794698.28356973,SRR12794698.32586042,SRR12794698.32588726,SRR12794698.35203547,SRR12794698.38269087,SRR12794698.38269495,SRR12794698.38496970,SRR12794698.38549381,SRR12794698.38661495,SRR12794698.38668735,SRR12794698.40003627,SRR12794698.41070646,SRR12794698.44101534,SRR12794698.44448546,SRR12794698.44898166,SRR12794698.46151907,SRR12794698.3318555,SRR12794698.19626124,	KLHDC10	2	155,149
chr7:131375424|131399433	chr7	131375424	131399433	6	2_4_2	247	0.046	n/a	/n/a	+	SRR12794698.1843793,SRR12794698.1845063,SRR12794698.9805518,SRR12794698.11196358,SRR12794698.25088337,SRR12794698.26066514,	MKLN1	5	70,143,89,110,193
chr7:131387120|131388972	chr7	131387120	131388972	4	3_0_2	283	0.027	n/a	/n/a	+	SRR12794698.10714256,SRR12794698.24811174,SRR12794698.24811467,SRR12794698.42619710,	MKLN1	2	143,89
chr7:131387120|131399433	chr7	131387120	131399433	16	13_9_0	276	0.104	n/a	/n/a	+	SRR12794698.14627051,SRR12794698.18627138,SRR12794698.18627216,SRR12794698.20818661,SRR12794698.20819111,SRR12794698.23377900,SRR12794698.24614321,SRR12794698.24615311,SRR12794698.27354130,SRR12794698.33277792,SRR12794698.46334097,SRR12794698.48465664,SRR12794698.14017549,SRR12794698.21900148,SRR12794698.31930260,SRR12794698.34424680,	MKLN1	4	143,89,110,193
chr7:134137023|134163540	chr7	134137023	134163540	2	2_2_0	2	0.667	n/a	/n/a	+	SRR12794698.24373166,SRR12794698.25542454,	LRGUK	6	108,82,101,82,125,144
chr7:135076397|135081790	chr7	135076397	135081790	7	3_2_1	2	0.875	n/a	/n/a	+	SRR12794698.18904041,SRR12794698.23968627,SRR12794698.27206755,SRR12794698.40787063,SRR12794698.40787593,SRR12794698.43375957,SRR12794698.43376169,	AGBL3	3	72,58,72
chr7:135393918|135398226	chr7	135393918	135398226	2	2_0_2	39	0.093	n/a	/n/a	-	SRR12794698.1289866,SRR12794698.47233807,	CNOT4	3	498,250,58
chr7:135577796|135593192	chr7	135577796	135593192	2	1_2_0	117	0.033	n/a	/n/a	+	SRR12794698.36377009,SRR12794698.1308726,	NUP205	7	229,176,176,117,138,151,206
chr7:138525241|138538803	chr7	138525241	138538803	5	3_3_0	84	0.106	n/a	/n/a	+	SRR12794698.185323,SRR12794698.1221105,SRR12794698.9070855,SRR12794698.13078801,SRR12794698.13079544,	TRIM24	3	117,115,147
chr7:139053451|139054095	chr7	139053451	139054095	2	2_2_0	225	0.017	n/a	/n/a	-	SRR12794698.35488900,SRR12794698.42843687,	ZC3HAV1	2	131,131
chr7:139083780|139089759	chr7	139083780	139089759	2	1_2_0	325	0.012	n/a	/n/a	-	SRR12794698.21824461,SRR12794698.47538259,	ZC3HAV1	2	253,136
chr7:139237005|139266403	chr7	139237005	139266403	4	1_2_2	45	0.151	n/a	/n/a	+	SRR12794698.19268675,SRR12794698.27165518,SRR12794698.45093125,SRR12794698.45093219,	UBN2	6	93,102,138,104,490,71
chr7:139398599|139409654	chr7	139398599	139409654	3	0_1_2	273	0.022	n/a	/n/a	+	SRR12794698.40451944,SRR12794698.15850635,SRR12794698.15852221,	LUC7L2	5	99,111,144,177,92
chr7:139715932|139717015	chr7	139715932	139717015	21	10_9_0	63	0.4	n/a	/n/a	-	SRR12794698.4963349,SRR12794698.7451492,SRR12794698.7451518,SRR12794698.8548479,SRR12794698.8548636,SRR12794698.8548777,SRR12794698.8548806,SRR12794698.13885296,SRR12794698.15099744,SRR12794698.15547329,SRR12794698.16408147,SRR12794698.19609397,SRR12794698.23037597,SRR12794698.25847930,SRR12794698.26562860,SRR12794698.26563138,SRR12794698.26563290,SRR12794698.35213484,SRR12794698.35213527,SRR12794698.39658660,SRR12794698.3094382,	HIPK2	1	1084
chr7:139829312|139936307	chr7	139829312	139936307	2	2_2_0	592	0.007	n/a	/n/a	+	SRR12794698.5130277,SRR12794698.5130356,	TBXAS1	5	168,94,53,97,117
