,id,X.chrom,start,end,name,score,strand
50497,gene_55445,chr12,122355768,122441833,WDR66,0,+
50498,gene_55446,chrX,91714669,91715951,RP13-138P15.3,0,+
50499,gene_55447,chr1,241815580,241965435,WDR64,0,+
50500,gene_55448,chr22,37735624,37823480,RP1-63G5.5,0,-
50501,gene_55449,chr11,60823209,60835007,RP11-881M11.8,0,+
50502,gene_5545,chr11,59058526,59058806,RN7SL435P,0,-
50503,gene_55450,chr11,81266952,81267467,RP11-664H7.2,0,-
50504,gene_55451,chr5,140682196,140683612,SLC25A2,0,-
50505,gene_55452,chr11,60685941,60692869,RP11-881M11.4,0,-
50506,gene_55453,chr8,145654158,145669827,TONSL,0,-
50507,gene_55454,chr11,60674261,60677214,RP11-881M11.2,0,+
50508,gene_55455,chrX,1505045,1511617,SLC25A6,0,-
50509,gene_55456,chrX,118602363,118605282,SLC25A5,0,+
50510,gene_55457,chr4,186064395,186071536,SLC25A4,0,+
50511,gene_55458,chr8,142524738,142528837,AC138647.1,0,+
50512,gene_55459,chr18,14053950,14054760,RP11-411B10.8,0,+
50513,gene_5546,chr3,39224701,39234087,XIRP1,0,-
50514,gene_55460,chr4,56664802,56664897,RNU6-276P,0,+
50515,gene_55461,chr18,14104541,14105225,RP11-411B10.3,0,+
50516,gene_55462,chr18,14089934,14091018,RP11-411B10.2,0,+
50517,gene_55463,chr18,14143595,14151138,RP11-411B10.5,0,-
50518,gene_55464,chr18,14074911,14075740,RP11-411B10.4,0,-
50519,gene_55465,chr18,14010053,14010916,RP11-411B10.7,0,+
50520,gene_55466,chr11,85645780,85646706,RP11-878E11.1,0,+
50521,gene_55467,chr22,23734740,23736979,KB-1269D1.8,0,+
50522,gene_55468,chr5,34838938,34899561,TTC23L,0,+
50523,gene_55469,chr2,37423631,37443336,CEBPZOS,0,+
50524,gene_5547,chr2,167744997,168116263,XIRP2,0,+
50525,gene_55470,chr13,103338094,103346854,METTL21C,0,-
50526,gene_55471,chr12,57943781,57980415,KIF5A,0,+
50527,gene_55472,chr10,32297938,32345359,KIF5B,0,-
50528,gene_55473,chr2,149632819,149883273,KIF5C,0,+
50529,gene_55474,chr7,112262433,112348135,AC002463.3,0,+
50530,gene_55475,chr3,186935073,187009810,MASP1,0,-
50531,gene_55476,chr1,11086580,11107290,MASP2,0,-
50532,gene_55477,GL000212.1,160685,177348,RP11-341D18.6,0,+
50533,gene_55478,chr16,72127461,72146811,DHX38,0,+
50534,gene_55479,chr2,85568404,85568961,PEBP1P2,0,-
50535,gene_5548,chr5,52384846,52385298,CTD-2366F13.2,0,-
50536,gene_55480,chr2,158984469,158990500,AC005539.4,0,+
50537,gene_55481,chr10,93426537,93427539,RP11-106M14.2,0,-
50538,gene_55482,chr2,158817922,158819400,AC005539.2,0,-
50539,gene_55483,chr2,158922057,158922571,AC005539.3,0,+
50540,gene_55484,chr18,73639791,73639959,RP11-1O2.2,0,+
50541,gene_55485,chr21,47671463,47674047,AP001469.9,0,-
50542,gene_55486,chrX,99410883,99411771,RP11-402K9.2,0,-
50543,gene_55487,chr6,137518621,137540586,IFNGR1,0,-
50544,gene_55488,chr21,34775202,34851655,IFNGR2,0,+
50545,gene_55489,chr21,47649131,47679304,MCM3APAS,0,+
50546,gene_5549,chr15,70863297,70878945,RP11-96C21.2,0,-
50547,gene_55490,chr15,22706884,22707162,RN7SL545P,0,-
50548,gene_55491,chr4,98407957,98408047,AC034154.1,0,+
50549,gene_55492,chr11,128328656,128457453,ETS1,0,-
50550,gene_55493,chr21,47640183,47645278,AP001469.5,0,+
50551,gene_55494,chr4,169607759,169607867,RNU6-1336P,0,-
50552,gene_55495,chr1,220267444,220321383,IARS2,0,+
50553,gene_55496,chr6,41757634,41863099,USP49,0,-
50554,gene_55497,chr5,138784245,138842328,ECSCR,0,-
50555,gene_55498,chr20,61559973,61560649,RP4-563E14.1,0,-
50556,gene_55499,chr15,40213243,40218081,RP11-325N19.3,0,+
50557,gene_555,chr4,172733405,173962710,GALNTL6,0,+
50558,gene_5550,chr5,52405672,52410956,CTD-2366F13.1,0,+
50559,gene_55500,chr6,99880255,99969604,USP45,0,-
50560,gene_55501,chr12,95910336,95945266,USP44,0,-
50561,gene_55502,chr11,11862970,11980870,USP47,0,+
50562,gene_55503,chr4,53457138,53525502,USP46,0,-
50563,gene_55504,chr22,20704868,20745048,USP41,0,-
50564,gene_55505,chr2,234384166,234475428,USP40,0,-
50565,gene_55506,chr17,9548015,9633008,USP43,0,+
50566,gene_55507,chr7,6144515,6201195,USP42,0,+
50567,gene_55508,chr6,31368479,31445283,HCP5,0,+
50568,gene_55509,chr13,98885904,98886954,RP11-573N10.1,0,+
50569,gene_5551,chr1,70479665,70496905,RP11-181B18.1,0,-
50570,gene_55510,chr1,224180445,224198314,RP11-504P24.3,0,+
50571,gene_55511,chr1,224139096,224180296,RP11-504P24.2,0,-
50572,gene_55512,chr1,224135307,224138118,RP11-504P24.1,0,+
50573,gene_55513,chr12,17536286,17537581,RP11-871F6.1,0,-
50574,gene_55514,chr1,224181964,224182898,RP11-504P24.9,0,+
50575,gene_55515,chr1,96719625,96839681,RP5-898J17.1,0,-
50576,gene_55516,chr15,40986972,41024537,RAD51,0,+
50577,gene_55517,chr1,203369394,203369709,RP11-435P24.3,0,-
50578,gene_55518,chr1,43820355,43824329,RP1-92O14.3,0,-
50579,gene_55519,chr8,145437880,145440835,FAM203B,0,+
50580,gene_5552,chr17,18574259,18576186,FOXO3B,0,-
50581,gene_55520,chr1,43850784,43854826,RP1-92O14.6,0,+
50582,gene_55521,chr14,47120213,47121024,RPL10L,0,-
50583,gene_55522,chr9,124207269,124262306,GGTA1P,0,-
50584,gene_55523,chr12,56904786,56906487,RP11-153M3.1,0,+
50585,gene_55524,chrX,24712036,25015103,POLA1,0,+
50586,gene_55525,chr6,30034486,30038110,PPP1R11,0,+
50587,gene_55526,chr13,31377343,31384782,RP11-469L23.2,0,+
50588,gene_55527,chr7,38331217,38331679,TRGV11,0,-
50589,gene_55528,chr2,72211312,72211564,AC067950.1,0,-
50590,gene_55529,chr11,116644515,116658766,ZPR1,0,-
50591,gene_5553,chr8,145784429,145784599,AC084125.2,0,-
50592,gene_55530,chr15,28769299,28769577,RN7SL829P,0,-
50593,gene_55531,chr1,3541566,3546691,TPRG1L,0,+
50594,gene_55532,chr10,81259422,81259740,TPRX1P1,0,-
50595,gene_55533,chr19,41324319,41332677,CYP2F1P,0,-
50596,gene_55534,chr1,182367252,182369751,TEDDM1,0,-
50597,gene_55535,chr18,45918962,45919021,RNU7-191P,0,+
50598,gene_55536,chr16,77822427,78014004,VAT1L,0,+
50599,gene_55537,chr8,29885229,29886416,MAP2K1P1,0,+
50600,gene_55538,chr17,36566042,36566302,RN7SL458P,0,+
50601,gene_55539,chr2,89184913,89185669,IGKV4-1,0,+
50602,gene_5554,chr8,145792691,145792776,AC084125.3,0,+
50603,gene_55540,chr17,55599609,55600958,RP11-118E18.2,0,-
50604,gene_55541,chr8,11344403,11422113,BLK,0,+
50605,gene_55542,chr8,100584,100728,RP11-585F1.8,0,-
50606,gene_55543,chr8,152660,152897,RP11-585F1.6,0,-
50607,gene_55544,chr8,150385,150562,RP11-585F1.2,0,-
50608,gene_55545,chr8,105274,105481,RP11-585F1.3,0,+
50609,gene_55546,chr2,3622795,3628509,RPS7,0,+
50610,gene_55547,chr9,19375713,19380252,RPS6,0,-
50611,gene_55548,chr19,58897767,58906173,RPS5,0,+
50612,gene_55549,chr17,55609130,55609716,RP11-118E18.1,0,+
50613,gene_5555,chr8,145774891,145775057,AC084125.1,0,+
50614,gene_55550,chr11,75110530,75133324,RPS3,0,+
50615,gene_55551,chr16,2012053,2014861,RPS2,0,-
50616,gene_55552,chr8,42249142,42263415,VDAC3,0,+
50617,gene_55553,chr5,103434575,103434739,RNU1-140P,0,+
50618,gene_55554,chr5,133307606,133340824,VDAC1,0,-
50619,gene_55555,chr20,24426027,24426950,RP4-580G13.1,0,+
50620,gene_55556,chr19,54704610,54752862,RPS9,0,+
50621,gene_55557,chr1,45240923,45244451,RPS8,0,+
50622,gene_55558,chr17,55678217,55685773,RP11-118E18.4,0,-
50623,gene_55559,chr2,131958715,131960514,AC131180.2,0,-
50624,gene_5556,chrX,153722476,153722545,BX664739.1,0,+
50625,gene_55560,chr2,132056793,132058017,AC131180.3,0,-
50626,gene_55561,chrX,49775279,49775357,MIR500B,0,+
50627,gene_55562,chr9,100000731,100059596,RP11-23J9.5,0,+
50628,gene_55563,chr2,132036863,132066641,AC131180.4,0,+
50629,gene_55564,chr2,132152790,132153115,AC131180.5,0,-
50630,gene_55565,chr19,47987539,48004854,NAPA-AS1,0,+
50631,gene_55566,chr19,44971858,44977444,ZNF285B,0,+
50632,gene_55567,chr1,62901968,62917475,USP1,0,+
50633,gene_55568,chr3,89096592,89097584,RP11-695J20.2,0,-
50634,gene_55569,chr3,88997292,89000078,RP11-695J20.1,0,+
50635,gene_5557,chr2,182547840,182550434,AC013733.3,0,+
50636,gene_55570,chr8,99204433,99204541,RNU6-914P,0,-
50637,gene_55571,chr15,32894330,32894608,RN7SL286P,0,+
50638,gene_55572,chr7,124116425,124117009,RP5-1106E3.2,0,+
50639,gene_55573,chr16,1757253,1757974,LA16c-329F2.2,0,+
50640,gene_55574,chr16,1763528,1764209,LA16c-329F2.1,0,-
50641,gene_55575,chr7,124120578,124121449,RP5-1106E3.1,0,+
50642,gene_55576,chr5,106150898,106346715,CTC-254B4.1,0,-
50643,gene_55577,chr19,28293746,28294380,CTC-459F4.9,0,+
50644,gene_55578,chr15,27728181,27787137,RP11-100M12.3,0,-
50645,gene_55579,chr1,228129291,228129384,MIR5008,0,-
50646,gene_5558,chr8,145663058,145665354,AC084125.4,0,+
50647,gene_55580,chr15,90427163,90427262,MIR5009,0,-
50648,gene_55581,chr19,45116940,45140081,IGSF23,0,+
50649,gene_55582,chr10,53990502,54073888,RP11-573I11.2,0,-
50650,gene_55583,chr1,18434240,18704977,IGSF21,0,+
50651,gene_55584,chr2,75317939,75318041,MIR5000,0,+
50652,gene_55585,chr2,233415184,233415283,MIR5001,0,-
50653,gene_55586,chr3,123851776,123851872,MIR5002,0,+
50654,gene_55587,chr5,172089168,172089266,MIR5003,0,+
50655,gene_55588,chr6,33406108,33406214,MIR5004,0,+
50656,gene_55589,chrY,5502521,5502696,SNX3P1Y,0,-
50657,gene_5559,chr12,6058040,6233936,VWF,0,-
50658,gene_55590,chr13,42142422,42142531,MIR5006,0,-
50659,gene_55591,chr13,55748589,55748683,MIR5007,0,+
50660,gene_55592,chr21,32432919,32435487,UBE3AP2,0,-
50661,gene_55593,chr3,39448180,39454033,RPSA,0,+
50662,gene_55594,chr1,180528112,180535654,RP11-522D2.1,0,+
50663,gene_55595,chr1,211384331,211384424,AC092017.1,0,-
50664,gene_55596,chr4,140106595,140106897,RN7SL311P,0,+
50665,gene_55597,chr6,33267471,33282164,TAPBP,0,-
50666,gene_55598,chr10,115803815,115806667,ADRB1,0,+
50667,gene_55599,chr5,179078285,179079458,RP11-1379J22.7,0,+
50668,gene_556,chr12,65022124,65023756,RP11-338E21.2,0,+
50669,gene_5560,chr9,35592783,35592948,RP11-156G14.6,0,+
50670,gene_55600,chr8,37820509,37824483,ADRB3,0,-
50671,gene_55601,chr8,43125341,43127103,AFG3L2P1,0,-
50672,gene_55602,chr5,178999157,178999742,RP11-1379J22.3,0,+
50673,gene_55603,chr5,179022905,179030742,RP11-1379J22.2,0,-
50674,gene_55604,chr8,33053355,33053455,AC104037.1,0,+
50675,gene_55605,chr15,83690988,83693088,RP11-90B9.2,0,-
50676,gene_55606,chr15,77359996,77360667,RP11-797A18.6,0,-
50677,gene_55607,chr15,77336022,77337502,RP11-797A18.3,0,+
50678,gene_55608,chr17,40592216,40592277,RNU7-97P,0,-
50679,gene_55609,chr15,89515632,89515683,AC067805.1,0,-
50680,gene_5561,chr9,35449745,35450349,RP11-156G14.4,0,+
50681,gene_55610,chr9,36336393,36487545,RNF38,0,-
50682,gene_55611,chr10,29710405,29710941,RP11-534G20.4,0,-
50683,gene_55612,chr10,29698331,29776674,RP11-534G20.3,0,+
50684,gene_55613,chr17,4267463,4267748,RN7SL774P,0,-
50685,gene_55614,chr4,18489685,18491131,RP11-608B3.1,0,-
50686,gene_55615,chr15,24544896,24545785,RP11-107D24.2,0,+
50687,gene_55616,chr12,116606850,116607063,RP11-115H15.1,0,+
50688,gene_55617,chr12,116612307,116619100,RP11-115H15.2,0,-
50689,gene_55618,chr12,121837844,121868426,RNF34,0,+
50690,gene_55619,chr13,33911020,33911109,AL138999.1,0,-
50691,gene_5562,chr9,35507561,35507870,RP11-156G14.5,0,+
50692,gene_55620,chr3,52027616,52029958,RPL29,0,-
50693,gene_55621,chr19,55896713,55914618,RPL28,0,+
50694,gene_55622,chr3,127199533,127256623,LINC01471,0,-
50695,gene_55623,chr3,101399935,101405626,RPL24,0,-
50696,gene_55624,chr17,41150290,41154976,RPL27,0,+
50697,gene_55625,chr17,8280834,8286568,RPL26,0,-
50698,gene_55626,chr13,27825446,27830828,RPL21,0,+
50699,gene_55627,chr17,37004118,37010096,RPL23,0,-
50700,gene_55628,chr1,6241329,6269449,RPL22,0,-
50701,gene_55629,chr3,112251356,112280893,ATG3,0,-
50702,gene_5563,chr5,24487209,24645087,CDH10,0,-
50703,gene_55630,chr12,695031,695652,RP5-1154L15.2,0,-
50704,gene_55631,chr7,148799876,148823438,ZNF425,0,-
50705,gene_55632,chr3,11313995,11599139,ATG7,0,+
50706,gene_55633,chr6,106493298,106773666,ATG5,0,-
50707,gene_55634,chr2,67551759,67552436,AC023115.4,0,+
50708,gene_55635,chrX,153246548,153246628,MIR3202-1,0,+
50709,gene_55636,chr2,67313578,67538571,AC023115.2,0,+
50710,gene_55637,chr16,49521435,49891830,ZNF423,0,-
50711,gene_55638,chr2,15026771,15047788,AC068286.1,0,-
50712,gene_55639,chr16,31724550,31806190,ZNF720,0,+
50713,gene_5564,chrX,153860736,153861445,FAM223A,0,-
50714,gene_55640,chrX,9380812,9381562,RP11-126O22.10,0,+
50715,gene_55641,chrX,9381856,9382609,RP11-126O22.11,0,+
50716,gene_55642,chrY,27809047,27809373,RP11-251M8.1,0,+
50717,gene_55643,chr2,39620663,39620759,RNU6-1185P,0,-
50718,gene_55644,chr16,34986199,34986306,RNA5SP417,0,+
50719,gene_55645,chr8,122896963,122916512,RP11-785H20.1,0,+
50720,gene_55646,chr1,203968373,203968471,AC096645.1,0,-
50721,gene_55647,chr6,116956781,116989957,ZUFSP,0,-
50722,gene_55648,chr15,40577669,40578110,RP11-133K1.12,0,-
50723,gene_55649,chr7,130739645,130739751,RNU6-1010P,0,-
50724,gene_5565,chr16,82660408,83834245,CDH13,0,+
50725,gene_55650,chr7,134916731,134943244,STRA8,0,+
50726,gene_55651,chr14,91592769,91592897,SNORA11B,0,+
50727,gene_55652,chrX,51806443,51806570,SNORA11E,0,-
50728,gene_55653,chrX,51933717,51933844,SNORA11D,0,+
50729,gene_55654,chr10,90652,92824,FAM166AP7,0,+
50730,gene_55655,chr18,45034,46047,FAM166AP6,0,+
50731,gene_55656,chr1,227678392,227679997,FAM166AP5,0,+
50732,gene_55657,chr1,227696729,227698319,FAM166AP4,0,-
50733,gene_55658,chr1,809909,812614,FAM166AP3,0,-
50734,gene_55659,chr12,34315412,34316377,FAM166AP2,0,+
50735,gene_5566,chr14,55344831,55344911,MIR4308,0,-
50736,gene_55660,chr1,242223792,242225897,FAM166AP1,0,-
50737,gene_55661,chr20,33421378,33422265,HMGB3L1,0,-
50738,gene_55662,chr9,116554638,116554719,AL157702.1,0,-
50739,gene_55663,chr18,48633124,48633416,RN7SL695P,0,-
50740,gene_55664,chr12,38598900,38599811,FAM166AP9,0,-
50741,gene_55665,chr14,69312519,69312772,RN7SL224P,0,+
50742,gene_55666,chr15,59149030,59157262,RP11-30K9.5,0,-
50743,gene_55667,chr20,17168155,17168261,RNU6-27P,0,+
50744,gene_55668,chr8,138437147,138437264,CTD-2025J6.1,0,-
50745,gene_55669,chr2,111143988,111191250,RP13-1039J1.4,0,-
50746,gene_5567,chr14,103005981,103006063,MIR4309,0,+
50747,gene_55670,chr15,59047824,59048446,RP11-30K9.7,0,-
50748,gene_55671,chr2,111154983,111192743,RP13-1039J1.2,0,-
50749,gene_55672,chr2,111206819,111208641,RP13-1039J1.3,0,+
50750,gene_55673,chr19,4477048,4479576,AC011498.1,0,+
50751,gene_55674,chr15,59060271,59063173,RP11-30K9.6,0,-
50752,gene_55675,chr15,35509546,35838394,DPH6,0,-
50753,gene_55676,chr21,29094698,29123552,NCRNA00113,0,+
50754,gene_55677,chr18,58461846,58462149,RP11-622J9.1,0,-
50755,gene_55678,chr2,223181961,223183372,RP11-384O8.1,0,-
50756,gene_55679,chr16,76668895,76692375,RP11-96P7.1,0,+
50757,gene_5568,chrX,94318140,94318225,MIR548M,0,-
50758,gene_55680,chr9,126347663,126347736,AL161790.1,0,-
50759,gene_55681,chr13,98088200,98088422,RP11-128N14.5,0,+
50760,gene_55682,chr16,89003187,89006059,RP11-830F9.7,0,-
50761,gene_55683,chr16,89006197,89017932,RP11-830F9.6,0,+
50762,gene_55684,chr16,88947446,88953544,RP11-830F9.5,0,+
50763,gene_55685,chr5,58335588,58359330,RP11-266N13.2,0,+
50764,gene_55686,chr12,123942188,123957701,SNRNP35,0,+
50765,gene_55687,chrX,48939686,48939823,RNU4-52P,0,+
50766,gene_55688,chr16,4483203,4483388,RP11-295D4.7,0,-
50767,gene_55689,chr21,31120494,31136321,NCRNA00110,0,+
50768,gene_5569,chr11,81601783,81601878,MIR4300,0,-
50769,gene_55690,chr14,22293636,22294239,TRAV10,0,+
50770,gene_55691,chr20,38561564,38561881,HSPEP1,0,-
50771,gene_55692,chr14,22297692,22298223,TRAV11,0,+
50772,gene_55693,chr3,130637070,130637964,RP11-39E3.4,0,-
50773,gene_55694,chr14,22465778,22466407,TRAV17,0,+
50774,gene_55695,chrY,20648397,20648558,RNU1-48P,0,+
50775,gene_55696,chr3,52262626,52273276,TWF2,0,-
50776,gene_55697,chr2,130986952,130989679,AC018804.7,0,+
50777,gene_55698,chr2,66017173,66020667,RP11-340F16.2,0,+
50778,gene_55699,chr16,30548523,30549552,AC002310.10,0,-
50779,gene_557,chr12,65047840,65048799,RP11-338E21.3,0,-
50780,gene_5570,chr11,113320745,113320810,MIR4301,0,-
50781,gene_55700,chr11,79113066,79113153,MIR708,0,-
50782,gene_55701,chr16,30546073,30548465,AC002310.12,0,+
50783,gene_55702,chr14,22418629,22418877,TRAV15,0,+
50784,gene_55703,chr16,30538239,30539615,AC002310.14,0,+
50785,gene_55704,chr16,30598983,30599241,AC002310.17,0,-
50786,gene_55705,chr3,50756913,50757382,RP11-646D13.1,0,-
50787,gene_55706,chr14,75519924,75536186,ACYP1,0,-
50788,gene_55707,chr2,54197975,54532437,ACYP2,0,+
50789,gene_55708,chr2,201374731,201448505,SGO2,0,+
50790,gene_55709,chr3,20202085,20227784,SGO1,0,-
50791,gene_5571,chr10,81342054,81344633,MBL3P,0,-
50792,gene_55710,chr4,185676749,185747972,ACSL1,0,-
50793,gene_55711,chr5,131285666,131347936,ACSL6,0,-
50794,gene_55712,chrX,108867473,108976632,ACSL4,0,-
50795,gene_55713,chr10,114133776,114188138,ACSL5,0,+
50796,gene_55714,chr13,113784730,113786368,RP11-98F14.4,0,+
50797,gene_55715,chr18,76736555,76739074,RP11-849I19.1,0,-
50798,gene_55716,chr5,118642039,118642326,RN7SL174P,0,-
50799,gene_55717,chr6,22589366,22594062,RP1-309H15.2,0,-
50800,gene_55718,chrX,21724090,21776281,SMPX,0,-
50801,gene_55719,chr6,39960554,39967972,RP1-278E11.5,0,+
50802,gene_5572,chr12,123495214,123495275,MIR4304,0,-
50803,gene_55720,chr10,95641050,95641695,RP11-397J18.1,0,-
50804,gene_55721,chr6,39926153,39926572,RP1-278E11.3,0,-
50805,gene_55722,chr12,57064236,57064530,RN7SL809P,0,-
50806,gene_55723,chr6,30294256,30311506,TRIM39,0,+
50807,gene_55724,chr6,25963030,25991454,TRIM38,0,+
50808,gene_55725,chr1,148928322,148951595,RP11-14N7.2,0,+
50809,gene_55726,chr17,6939394,6943440,SLC16A13,0,+
50810,gene_55727,chr5,147266675,147267267,CTC-327F10.4,0,+
50811,gene_55728,chr6,3982907,3984364,RP3-406P24.5,0,+
50812,gene_55729,chr6,30070674,30080883,TRIM31,0,-
50813,gene_5573,chr7,43798279,43846941,BLVRA,0,+
50814,gene_55730,chr16,18428257,18446333,RP11-1212A22.1,0,-
50815,gene_55731,chr16,56340757,56342247,RP11-441F2.4,0,+
50816,gene_55732,chr5,114460459,114516243,TRIM36,0,-
50817,gene_55733,chr2,44393405,44394082,AC019129.2,0,+
50818,gene_55734,chr5,147301742,147302984,CTC-327F10.3,0,+
50819,gene_55735,chr7,138734202,138734752,RP11-383F6.1,0,-
50820,gene_55736,chr13,51928213,52028400,INTS6,0,-
50821,gene_55737,chr10,70259289,70259725,RP11-524O24.2,0,+
50822,gene_55738,chr10,70304246,70304590,RP11-524O24.3,0,-
50823,gene_55739,chr17,55821842,55822673,CCDC182,0,-
50824,gene_5574,chr13,100295313,100295403,MIR4306,0,+
50825,gene_55740,chr10,21068902,21463116,NEBL,0,-
50826,gene_55741,chr11,5747732,5748694,OR52P1P,0,+
50827,gene_55742,chr1,223566759,223568812,CCDC185,0,+
50828,gene_55743,chr8,86436128,86452740,RP11-317J10.4,0,+
50829,gene_55744,chr8,86354080,86377144,RP11-317J10.2,0,-
50830,gene_55745,chr1,43144406,43147330,RP5-994D16.3,0,+
50831,gene_55746,chr19,37597636,37663643,ZNF585A,0,-
50832,gene_55747,chr15,44564040,44564218,AC073940.1,0,-
50833,gene_55748,chr19,37672481,37709055,ZNF585B,0,-
50834,gene_55749,chr10,115880621,115933979,CCDC186,0,-
50835,gene_5575,chr14,27377848,27377931,MIR4307,0,+
50836,gene_55750,chr13,103249353,103332308,TPP2,0,+
50837,gene_55751,chr6,150384286,150390231,ULBP3,0,-
50838,gene_55752,chr22,23915312,23922495,IGLL1,0,-
50839,gene_55753,chr14,60863187,60982261,C14orf39,0,-
50840,gene_55754,chr22,21655279,21679331,KB-1183D5.13,0,-
50841,gene_55755,chr2,55241554,55241657,RNU6-433P,0,-
50842,gene_55756,chr1,74663919,75009666,FPGT-TNNI3K,0,+
50843,gene_55757,chr21,45225639,45232448,AP001053.11,0,-
50844,gene_55758,chr7,73095299,73097783,DNAJC30,0,-
50845,gene_55759,chr20,57688279,57688686,MRPS16P,0,+
50846,gene_5576,chr5,466239,473213,CTD-2228K2.5,0,-
50847,gene_55760,chr10,91137813,91144962,IFIT1B,0,+
50848,gene_55761,chr4,56915239,57194791,KIAA1211,0,+
50849,gene_55762,chrX,118354745,118355705,RP4-555N2.2,0,+
50850,gene_55763,chr17,40800196,40800756,HMGB3P27,0,+
50851,gene_55764,chr17,30593195,30651680,RHBDL3,0,+
50852,gene_55765,chr11,777578,784297,AP006621.5,0,+
50853,gene_55766,chr19,33668962,33669557,CTD-2540B15.10,0,+
50854,gene_55767,chr11,781645,782105,AP006621.6,0,+
50855,gene_55768,chr19,33790840,33792074,CTD-2540B15.11,0,+
50856,gene_55769,chrX,121144829,121145465,RP11-417D4.1,0,-
50857,gene_5577,chr14,95267186,95267800,RPL15P2,0,-
50858,gene_55770,chr11,56431138,56432163,OR5AR1,0,+
50859,gene_55771,chr19,33774884,33776645,CTD-2540B15.12,0,-
50860,gene_55772,chr19,33698035,33698545,CTD-2540B15.13,0,+
50861,gene_55773,chr22,29712733,29713209,AC002059.10,0,-
50862,gene_55774,chr19,10514134,10514214,MIR1181,0,-
50863,gene_55775,chr14,38297003,38297109,RNU6-1277P,0,-
50864,gene_55776,chr22,40439072,40440534,RP3-496C20.1,0,-
50865,gene_55777,chr3,51812577,51813257,IQCF6,0,-
50866,gene_55778,chr3,51907737,51909600,IQCF5,0,-
50867,gene_55779,chr3,51895645,51897440,IQCF2,0,+
50868,gene_5578,chr3,177725460,177725567,RNU6-1120P,0,-
50869,gene_55780,chr3,51851620,51864872,IQCF3,0,+
50870,gene_55781,chr20,5388210,5388522,RP5-828H9.4,0,+
50871,gene_55782,chr3,51928892,51937351,IQCF1,0,-
50872,gene_55783,chr10,38929039,38931213,RP11-453N3.5,0,+
50873,gene_55784,chr10,38910386,38910475,RP11-453N3.7,0,+
50874,gene_55785,chr10,39055226,39055622,RP11-453N3.1,0,-
50875,gene_55786,chr10,38989555,38991033,RP11-453N3.3,0,+
50876,gene_55787,chr19,16463273,16463993,CTD-2013N17.7,0,-
50877,gene_55788,chr19,16467140,16469138,CTD-2013N17.6,0,-
50878,gene_55789,chr19,16551757,16554395,CTD-2013N17.4,0,+
50879,gene_5579,chr20,18070760,18071359,RPL15P1,0,-
50880,gene_55790,chr19,16523495,16524387,CTD-2013N17.1,0,+
50881,gene_55791,chr22,43671961,43679836,Z99756.1,0,+
50882,gene_55792,chr5,143520444,143520729,RN7SL87P,0,+
50883,gene_55793,chr8,39380495,39437653,RP11-122L4.2,0,+
50884,gene_55794,chr2,160668745,160670520,AC009961.5,0,-
50885,gene_55795,chr20,62474789,62475268,C20orf181,0,-
50886,gene_55796,chr2,160527219,160568946,AC009961.3,0,-
50887,gene_55797,chr2,160545728,160546802,AC009961.2,0,-
50888,gene_55798,chr14,55471531,55472405,AL160471.6,0,-
50889,gene_55799,chr10,105253736,105352309,NEURL1,0,+
50890,gene_558,chr12,64992858,65003239,RP11-338E21.1,0,-
50891,gene_5580,chr17,4692254,4693685,GLTPD2,0,+
50892,gene_55800,chr20,44517264,44519926,NEURL2,0,-
50893,gene_55801,chr2,97163380,97173846,NEURL3,0,-
50894,gene_55802,chr17,7218947,7232712,NEURL4,0,-
50895,gene_55803,chr8,7315478,7315572,AC130360.1,0,+
