id,X.chrom,start,end,name,score,strand
circ_6870,chr14,71867510,71884913,,1635,+
circ_6871,chr14,71867510,71933964,SIPA1L1,2,+
circ_6872,chr14,71880664,71881397,,262,+
circ_6873,chr14,71880664,71884913,,429,+
circ_6874,chr14,71880664,71888586,,63,+
circ_6875,chr14,71880664,71933964,SIPA1L1,317,+
circ_6876,chr14,71880664,71950599,,65,+
circ_6877,chr14,71880664,71979562,SIPA1L1,227,+
circ_6878,chr14,71979459,72056087,SIPA1L1,2,+
circ_6879,chr14,71996028,71997157,SIPA1L1,4,+
circ_688,chr1,174241551,174340210,RABGAP1L,41,+
circ_6880,chr14,72054287,72056087,SIPA1L1,54,+
circ_6881,chr14,72054287,72090953,SIPA1L1,6,+
circ_6882,chr14,73181130,73198642,DPF3,7,-
circ_6883,chr14,73448496,73460065,ZFYVE1,12,-
circ_6884,chr14,73459850,73460065,ZFYVE1,77,-
circ_6885,chr14,73538334,73544244,RBM25,10,+
circ_6886,chr14,73538334,73554869,RBM25,3,+
circ_6887,chr14,73544076,73550259,RBM25,27,+
circ_6888,chr14,73550201,73554869,RBM25,33,+
circ_6889,chr14,73614502,73614802,PSEN1,1710,+
circ_689,chr1,174244970,174274265,RABGAP1L,22,+
circ_6890,chr14,73614502,73614814,PSEN1,850,+
circ_6891,chr14,73614502,73616258,PSEN1,148,+
circ_6892,chr14,73614502,73632121,PSEN1,8,+
circ_6893,chr14,73614502,73640415,PSEN1,422,+
circ_6894,chr14,73614502,73653628,PSEN1,2,+
circ_6895,chr14,73614502,73659572,PSEN1,4,+
circ_6896,chr14,73614502,73664837,PSEN1,71,+
circ_6897,chr14,73614502,73683952,PSEN1,2,+
circ_6898,chr14,73637504,73640415,PSEN1,5,+
circ_6899,chr14,73653560,73664837,PSEN1,2,+
circ_69,chr1,108145018,108185377,VAV3,2,-
circ_690,chr1,174244970,174340210,RABGAP1L,24,+
circ_6900,chr14,73749066,73754022,NUMB,76,-
circ_6901,chr14,73749066,73763993,NUMB,46,-
circ_6902,chr14,73753817,73759582,NUMB,2,-
circ_6903,chr14,73753817,73763993,NUMB,2,-
circ_6904,chr14,73822333,73833689,NUMB,61,-
circ_6905,chr14,73822333,73876776,NUMB,62,-
circ_6906,chr14,73876005,73876776,NUMB,6,-
circ_6907,chr14,74119872,74156218,DNAL1,3,+
circ_6908,chr14,74203700,74204000,C14orf43,19,-
circ_6909,chr14,74358729,74371786,ZNF410,5,+
circ_691,chr1,174274123,174340210,RABGAP1L,2,+
circ_6910,chr14,74358729,74376133,ZNF410,4,+
circ_6911,chr14,74420137,74422631,COQ6,6,+
circ_6912,chr14,74436712,74443115,ENTPD5,3,-
circ_6913,chr14,74471307,74477853,ENTPD5,5,-
circ_6914,chr14,74557934,74567941,LIN52,15,+
circ_6915,chr14,75136351,75138186,KIAA0317,396,-
circ_6916,chr14,75136351,75140814,KIAA0317,4,-
circ_6917,chr14,75139533,75140814,KIAA0317,7,-
circ_6918,chr14,75264282,75269379,YLPM1,8,+
circ_6919,chr14,75269258,75287840,YLPM1,6,+
circ_692,chr1,174274123,174363283,RABGAP1L,4,+
circ_6920,chr14,75355797,75356655,DLST,6,+
circ_6921,chr14,75506613,75509180,MLH3,2,-
circ_6922,chr14,75513078,75516421,MLH3,113,-
circ_6923,chr14,75553720,75555344,NEK9,9,-
circ_6924,chr14,75563802,75572699,NEK9,3,-
circ_6925,chr14,75567694,75568468,NEK9,9,-
circ_6926,chr14,75567694,75570700,NEK9,46,-
circ_6927,chr14,75567694,75574190,NEK9,22,-
circ_6928,chr14,75576387,75577074,NEK9,543,-
circ_6929,chr14,75576387,75585638,NEK9,5,-
circ_693,chr1,174340116,174363283,RABGAP1L,2,+
circ_6930,chr14,75580041,75590926,NEK9,3,-
circ_6931,chr14,75583897,75585638,NEK9,9,-
circ_6932,chr14,75583897,75587877,NEK9,18,-
circ_6933,chr14,75583897,75590926,NEK9,17,-
circ_6934,chr14,75587212,75590926,NEK9,8,-
circ_6935,chr14,75590748,75590926,NEK9,6,-
circ_6936,chr14,76088421,76091095,FLVCR2,4,+
circ_6937,chr14,76173360,76187046,TTLL5,15,+
circ_6938,chr14,76198680,76201632,TTLL5,26,+
circ_6939,chr14,76238076,76259443,TTLL5,2,+
circ_694,chr1,174363132,174373402,RABGAP1L,3,+
circ_6940,chr14,76248829,76249873,TTLL5,16,+
circ_6941,chr14,76330009,76368567,TTLL5,10,+
circ_6942,chr14,76633005,76647192,C14orf118,224,+
circ_6943,chr14,76633005,76662315,C14orf118,120,+
circ_6944,chr14,76638185,76647192,C14orf118,28,+
circ_6945,chr14,76642965,76662315,C14orf118,33,+
circ_6946,chr14,77917529,77920445,C14orf133,8,-
circ_6947,chr14,77930940,77932010,AHSA1,21,+
circ_6948,chr14,78023383,78043258,SPTLC2,17,-
circ_6949,chr14,78036726,78043258,SPTLC2,37,-
circ_695,chr1,174652659,174671394,RABGAP1L,2,+
circ_6950,chr14,78036726,78045452,SPTLC2,3,-
circ_6951,chr14,78043109,78045452,SPTLC2,2,-
circ_6952,chr14,78043109,78063723,SPTLC2,2,-
circ_6953,chr14,78198827,78202349,SNW1,4,-
circ_6954,chr14,80944596,80997230,CEP128,2,-
circ_6955,chr14,80963811,80997230,CEP128,229,-
circ_6956,chr14,81209418,81227957,CEP128,28,-
circ_6957,chr14,81209418,81244390,CEP128,170,-
circ_6958,chr14,81223235,81244390,CEP128,15,-
circ_6959,chr14,81296495,81297638,CEP128,2,-
circ_696,chr1,1747194,1756938,GNB1,401,-
circ_6960,chr14,81296495,81307112,CEP128,3,-
circ_6961,chr14,81297486,81304622,CEP128,79,-
circ_6962,chr14,81297486,81307112,CEP128,251,-
circ_6963,chr14,81329100,81372425,CEP128,24,-
circ_6964,chr14,81362061,81372425,CEP128,227,-
circ_6965,chr14,81362061,81382906,CEP128,3,-
circ_6966,chr14,81405728,81408724,CEP128,2,-
circ_6967,chr14,81651874,81670448,GTF2A1,2,-
circ_6968,chr14,81662451,81670448,GTF2A1,5,-
circ_6969,chr14,81662451,81682858,GTF2A1,4,-
circ_697,chr1,1747194,1770677,GNB1,814,-
circ_6970,chr14,81837331,81837529,STON2,10,-
circ_6971,chr14,86445313,86450366,,2,+
circ_6972,chr14,86445313,86508177,,7,+
circ_6973,chr14,86445313,86537311,,149,+
circ_6974,chr14,86494712,86508177,,388,+
circ_6975,chr14,86494712,86537311,,130,+
circ_6976,chr14,86497479,86537311,,60,+
circ_6977,chr14,88406248,88417092,GALC,4,-
circ_6978,chr14,88429727,88442832,GALC,4,-
circ_6979,chr14,88883054,88899556,SPATA7,10,+
circ_698,chr1,1747194,1784736,GNB1,32,-
circ_6980,chr14,88883054,88904247,SPATA7,88,+
circ_6981,chr14,89041036,89044484,ZC3H14,127,+
circ_6982,chr14,89041036,89076147,ZC3H14,5,+
circ_6983,chr14,89042183,89044484,ZC3H14,60,+
circ_6984,chr14,89178614,89181539,EML5,18,-
circ_6985,chr14,89192884,89212627,EML5,4,-
circ_6986,chr14,89192884,89221015,EML5,47,-
circ_6987,chr14,89202707,89221015,EML5,2,-
circ_6988,chr14,89212528,89221015,EML5,2,-
circ_6989,chr14,89220855,89221015,EML5,2,-
circ_699,chr1,1747194,1811341,GNB1,15,-
circ_6990,chr14,89305795,89327676,TTC8,6,+
circ_6991,chr14,89319314,89327676,TTC8,51,+
circ_6992,chr14,89327565,89338067,TTC8,2,+
circ_6993,chr14,89628044,89629313,FOXN3,398,-
circ_6994,chr14,89628044,89647150,FOXN3,82,-
circ_6995,chr14,89747293,89761860,FOXN3,3,-
circ_6996,chr14,89877734,89878834,FOXN3,3,-
circ_6997,chr14,89878277,89878834,FOXN3,243,-
circ_6998,chr14,90390856,90398971,EFCAB11,8,-
circ_6999,chr14,90397884,90398971,EFCAB11,7,-
circ_7,chr1,100464816,100477089,SLC35A3,2,+
circ_70,chr1,108185240,108247683,VAV3,6,-
circ_700,chr1,174938413,174952042,RABGAP1L,12,+
circ_7000,chr14,90450859,90459827,TDP1,2,+
circ_7001,chr14,90778737,90783155,C14orf102,4,-
circ_7002,chr14,91110391,91146879,TTC7B,4,-
circ_7003,chr14,91155883,91196540,TTC7B,13,-
circ_7004,chr14,91196418,91252672,TTC7B,3,-
circ_7005,chr14,91339975,91372643,RPS6KA5,6,-
circ_7006,chr14,91356830,91372643,RPS6KA5,2,-
circ_7007,chr14,91356830,91389540,RPS6KA5,2,-
circ_7008,chr14,91386549,91413894,RPS6KA5,14,-
circ_7009,chr14,91409421,91413894,RPS6KA5,266,-
circ_701,chr1,1756835,1770677,GNB1,143,-
circ_7010,chr14,91409421,91444868,RPS6KA5,28,-
circ_7011,chr14,91428243,91444868,RPS6KA5,4,-
circ_7012,chr14,91444649,91467503,RPS6KA5,441,-
circ_7013,chr14,91444649,91508237,RPS6KA5,5,-
circ_7014,chr14,91655253,91666249,C14orf159,10,+
circ_7015,chr14,91662718,91671169,C14orf159,3,+
circ_7016,chr14,91755448,91760662,CCDC88C,3,-
circ_7017,chr14,91757338,91760662,CCDC88C,2,-
circ_7018,chr14,91763648,91766414,CCDC88C,50,-
circ_7019,chr14,91791122,91792400,CCDC88C,2,-
circ_702,chr1,1756835,1784736,GNB1,54,-
circ_7020,chr14,91804348,91806368,CCDC88C,4,-
circ_7021,chr14,91804348,91810001,CCDC88C,77,-
circ_7022,chr14,91931593,91935347,SMEK1,3,-
circ_7023,chr14,91931593,91942868,SMEK1,20,-
circ_7024,chr14,91931823,91935456,SMEK1,2,-
circ_7025,chr14,91935238,91937339,SMEK1,2,-
circ_7026,chr14,91939376,91939714,SMEK1,5,-
circ_7027,chr14,91947919,91952074,SMEK1,251,-
circ_7028,chr14,91947919,91957146,SMEK1,142,-
circ_7029,chr14,92126180,92174580,CATSPERB,3,-
circ_703,chr1,1756835,1811341,GNB1,4,-
circ_7030,chr14,92159469,92195823,CATSPERB,3,-
circ_7031,chr14,92170895,92174580,CATSPERB,2,-
circ_7032,chr14,92170895,92185822,CATSPERB,2,-
circ_7033,chr14,92170895,92195823,CATSPERB,5,-
circ_7034,chr14,92174484,92195823,CATSPERB,27,-
circ_7035,chr14,92246919,92280169,TC2N,53,-
circ_7036,chr14,92248002,92280169,TC2N,4,-
circ_7037,chr14,92249468,92280169,TC2N,4,-
circ_7038,chr14,92249479,92280169,TC2N,18,-
circ_7039,chr14,92258710,92268765,TC2N,142,-
circ_704,chr1,175956078,175957548,RFWD2,5,-
circ_7040,chr14,92258710,92280169,TC2N,12,-
circ_7041,chr14,92258710,92303982,TC2N,3,-
circ_7042,chr14,92264128,92268765,TC2N,370,-
circ_7043,chr14,92264128,92280169,TC2N,126,-
circ_7044,chr14,92277437,92280169,TC2N,78,-
circ_7045,chr14,92278655,92280169,TC2N,13,-
circ_7046,chr14,92454627,92466452,TRIP11,4,-
circ_7047,chr14,92465583,92466452,TRIP11,4,-
circ_7048,chr14,92469762,92477416,TRIP11,6,-
circ_7049,chr14,92469762,92478139,TRIP11,11,-
circ_705,chr1,175956078,175958615,RFWD2,317,-
circ_7050,chr14,92473983,92477416,TRIP11,238,-
circ_7051,chr14,92473983,92478139,TRIP11,2,-
circ_7052,chr14,92480558,92499597,TRIP11,27,-
circ_7053,chr14,92537278,92548810,ATXN3,50,-
circ_7054,chr14,92537278,92555161,ATXN3,2,-
circ_7055,chr14,92548643,92555161,ATXN3,8,-
circ_7056,chr14,92549469,92562481,ATXN3,10,-
circ_7057,chr14,92555073,92560175,ATXN3,59,-
circ_7058,chr14,92555073,92563182,ATXN3,13,-
circ_7059,chr14,92559595,92563182,ATXN3,28,-
circ_706,chr1,175956078,175996824,RFWD2,18,-
circ_7060,chr14,92562436,92563182,ATXN3,37,-
circ_7061,chr14,92582445,92583986,NDUFB1,16,-
circ_7062,chr14,92592465,92609638,CPSF2,88,+
circ_7063,chr14,92597294,92604691,CPSF2,2,+
circ_7064,chr14,92600354,92604691,CPSF2,3,+
circ_7065,chr14,92600593,92601840,CPSF2,3,+
circ_7066,chr14,92608507,92609638,CPSF2,29,+
circ_7067,chr14,92608507,92621667,CPSF2,2,+
circ_7068,chr14,92620701,92621667,CPSF2,7,+
circ_7069,chr14,92920243,92922952,SLC24A4,2,+
circ_707,chr1,175956078,176015460,RFWD2,17,-
circ_7070,chr14,92949023,92953124,SLC24A4,43,+
circ_7071,chr14,93022095,93043822,RIN3,80,+
circ_7072,chr14,93022095,93081824,RIN3,5,+
circ_7073,chr14,93117926,93118215,RIN3,14,+
circ_7074,chr14,93125505,93125814,RIN3,5,+
circ_7075,chr14,93273080,93275864,GOLGA5,4,+
circ_7076,chr14,93275644,93282766,GOLGA5,30,+
circ_7077,chr14,93276598,93282766,GOLGA5,28,+
circ_7078,chr14,93282595,93282766,GOLGA5,4,+
circ_7079,chr14,93676169,93677054,UBR7,2,+
circ_708,chr1,175996707,176015460,RFWD2,230,-
circ_7080,chr14,93676169,93681627,UBR7,2,+
circ_7081,chr14,93685557,93686757,UBR7,13,+
circ_7082,chr14,93727947,93730339,BTBD7,4,-
circ_7083,chr14,93730130,93730339,BTBD7,37,-
circ_7084,chr14,93760203,93761283,BTBD7,8,-
circ_7085,chr14,93760203,93762503,BTBD7,20,-
circ_7086,chr14,95590532,95599840,DICER1,8,-
circ_7087,chr14,95590532,95608085,DICER1,70,-
circ_7088,chr14,95606995,95608085,DICER1,187,-
circ_7089,chr14,96807858,96813678,ATG2B,44,-
circ_709,chr1,175996707,176055026,RFWD2,6,-
circ_7090,chr14,96986391,96987409,PAPOLA,80,+
circ_7091,chr14,96986391,96991728,PAPOLA,126,+
circ_7092,chr14,96986391,96994343,PAPOLA,43,+
circ_7093,chr14,96986391,97031551,PAPOLA,3,+
circ_7094,chr14,96997811,96998986,PAPOLA,62,+
circ_7095,chr14,97008579,97031551,PAPOLA,23,+
circ_7096,chr14,97009110,97031551,PAPOLA,2,+
circ_7097,chr14,97022183,97022750,PAPOLA,172,+
circ_7098,chr14,97022186,97022750,PAPOLA,5,+
circ_7099,chr14,97022511,97031551,PAPOLA,21,+
circ_71,chr1,108226109,108247683,VAV3,181,-
circ_710,chr1,175996707,176085817,RFWD2,30,-
circ_7100,chr14,97026985,97031551,PAPOLA,326,+
circ_7101,chr14,97294509,97327072,VRK1,2,+
circ_7102,chr14,97299803,97304154,VRK1,39,+
circ_7103,chr14,97299803,97313681,VRK1,38,+
circ_7104,chr14,97299803,97319503,VRK1,3,+
circ_7105,chr14,97299803,97322923,VRK1,8,+
circ_7106,chr14,97299803,97327072,VRK1,2293,+
circ_7107,chr14,97299803,97342457,VRK1,46,+
circ_7108,chr14,97312431,97327072,VRK1,166,+
circ_7109,chr14,97312431,97342457,VRK1,8,+
circ_711,chr1,176012321,176015460,RFWD2,326,-
circ_7110,chr14,97319167,97327072,VRK1,38,+
circ_7111,chr14,97319410,97327072,VRK1,2,+
circ_7112,chr14,97326893,97342457,VRK1,2,+
circ_7113,chr14,98425894,98426754,C14orf64,3,-
circ_7114,chr14,98426599,98435884,C14orf64,3,-
circ_7115,chr14,99286868,99296222,,2,-
circ_7116,chr14,99665709,99697894,BCL11B,7,-
circ_7117,chr14,99697681,99724173,BCL11B,7,-
circ_7118,chr14,99697681,99724176,BCL11B,69,-
circ_7119,chr14,99723807,99724173,BCL11B,476,-
circ_712,chr1,176012321,176055026,RFWD2,11,-
circ_7120,chr14,99723807,99724176,BCL11B,1699,-
circ_7121,chr14,99923892,99924872,SETD3,3,-
circ_7122,chr14,99923892,99932150,SETD3,5,-
circ_7123,chr14,99924615,99925522,SETD3,10,-
circ_7124,chr14,99924615,99929915,SETD3,2,-
circ_7125,chr14,99924615,99932150,SETD3,4600,-
circ_7126,chr14,99924615,99932392,SETD3,6,-
circ_7127,chr14,99924615,99941671,SETD3,2,-
circ_7128,chr15,100138634,100173378,MEF2A,130,+
circ_7129,chr15,100138634,100185969,MEF2A,20,+
circ_713,chr1,176050287,176085817,RFWD2,66,-
circ_7130,chr15,100185765,100215663,MEF2A,11,+
circ_7131,chr15,100197617,100211659,MEF2A,2,+
circ_7132,chr15,100211527,100215663,MEF2A,38,+
circ_7133,chr15,100672211,100673520,ADAMTS17,4,-
circ_7134,chr15,100692816,100739628,ADAMTS17,2,-
circ_7135,chr15,100794340,100871259,ADAMTS17,4,-
circ_7136,chr15,100871093,100874385,ADAMTS17,329,-
circ_7137,chr15,101104896,101105470,,1268,-
circ_7138,chr15,101104896,101106658,,5,-
circ_7139,chr15,101149911,101152632,ASB7,14,+
circ_714,chr1,176050287,176105683,RFWD2,125,-
circ_7140,chr15,101550654,101551042,LRRK1,185,+
circ_7141,chr15,101728197,101775782,CHSY1,3,-
circ_7142,chr15,101758203,101775782,CHSY1,2,-
circ_7143,chr15,101775286,101775782,CHSY1,709,-
circ_7144,chr15,101906400,101910728,PCSK6,2,-
circ_7145,chr15,101922296,101972305,PCSK6,6,-
circ_7146,chr15,101968096,101972305,PCSK6,4,-
circ_7147,chr15,101968096,101983865,PCSK6,5,-
circ_7148,chr15,102211688,102226265,TARSL2,2,-
circ_7149,chr15,102239533,102244140,TARSL2,3,-
circ_715,chr1,176085759,176105683,RFWD2,207,-
circ_7150,chr15,102239533,102255166,TARSL2,57,-
circ_7151,chr15,102241288,102255166,TARSL2,34,-
circ_7152,chr15,102244061,102255166,TARSL2,32,-
circ_7153,chr15,102248995,102255166,TARSL2,14,-
circ_7154,chr15,22835915,22842183,TUBGCP5,30,+
circ_7155,chr15,22835915,22849121,TUBGCP5,38,+
circ_7156,chr15,22840243,22842183,TUBGCP5,4,+
circ_7157,chr15,22862934,22864369,TUBGCP5,14,+
circ_7158,chr15,25207260,25213229,SNRPN|SNURF,8,+
circ_7159,chr15,25213078,25219603,SNRPN,2,+
circ_716,chr1,176113140,176133027,RFWD2,52,-
circ_7160,chr15,25220504,25222176,SNRPN,18,+
circ_7161,chr15,25226921,25227584,SNURF,25,+
circ_7162,chr15,25243472,25245753,SNURF-SNRPN,3,+
circ_7163,chr15,25264173,25265871,SNURF-SNRPN,4,+
circ_7164,chr15,25264173,25265908,SNURF-SNRPN,37,+
circ_7165,chr15,25264173,25268111,SNURF-SNRPN,2,+
circ_7166,chr15,25284857,25285994,,3,+
circ_7167,chr15,25285949,25287662,,2,+
circ_7168,chr15,25599499,25605674,UBE3A,14,-
circ_7169,chr15,25620611,25620910,UBE3A,4,-
circ_717,chr1,176118141,176145143,RFWD2,251,-
circ_7170,chr15,25638892,25660989,UBE3A,18,-
circ_7171,chr15,25650607,25657118,UBE3A,2367,-
circ_7172,chr15,25650607,25660989,UBE3A,415,-
circ_7173,chr15,25654234,25660989,UBE3A,6,-
circ_7174,chr15,25654234,25671366,UBE3A,2,-
circ_7175,chr15,25936861,25940293,ATP10A,2,-
circ_7176,chr15,28491026,28493882,HERC2,25,-
circ_7177,chr15,28505922,28508315,HERC2,16,-
circ_7178,chr15,28525213,28525433,HERC2,3,-
circ_7179,chr15,28986255,29000043,WHAMMP2,4,+
circ_718,chr1,176132004,176133027,RFWD2,81,-
circ_7180,chr15,29287955,29306483,APBA2,61,+
circ_7181,chr15,29346047,29347038,APBA2,15,+
circ_7182,chr15,31200320,31206294,FAN1,27,+
circ_7183,chr15,31253083,31269158,MTMR10,2,-
circ_7184,chr15,31260122,31269158,MTMR10,8,-
circ_7185,chr15,31266516,31269158,MTMR10,498,-
circ_7186,chr15,32925179,32926242,ARHGAP11A,2,+
circ_7187,chr15,32926133,32928609,ARHGAP11A,15,+
circ_7188,chr15,32935786,32936560,SCG5,3,+
circ_7189,chr15,33149215,33194241,FMN1,28,-
circ_719,chr1,176132004,176145143,RFWD2,78,-
circ_7190,chr15,33180372,33194241,FMN1,16,-
circ_7191,chr15,33256307,33261678,FMN1,2,-
circ_7192,chr15,33357157,33384404,FMN1,19,-
circ_7193,chr15,34295232,34298052,AVEN,2,-
circ_7194,chr15,34295232,34315698,AVEN,6,-
circ_7195,chr15,34380253,34382656,C15orf24,4,-
circ_7196,chr15,34440832,34445270,C15orf29,2,-
circ_7197,chr15,34440832,34455891,C15orf29,4,-
circ_7198,chr15,34455760,34470200,C15orf29,12,-
circ_7199,chr15,34527381,34542556,SLC12A6,9,-
circ_72,chr1,108247171,108247683,VAV3,3,-
circ_720,chr1,176132004,176153828,RFWD2,87,-
circ_7200,chr15,34536174,34538068,SLC12A6,47,-
circ_7201,chr15,34542498,34543258,SLC12A6,214,-
circ_7202,chr15,34542498,34547593,SLC12A6,23,-
circ_7203,chr15,34544370,34547593,SLC12A6,62,-
circ_7204,chr15,34548429,34551145,SLC12A6,20,-
circ_7205,chr15,34551013,34553221,SLC12A6,4,-
circ_7206,chr15,35152242,35159810,AQR,81,-
circ_7207,chr15,35155067,35159810,AQR,2,-
circ_7208,chr15,35155067,35163123,AQR,24,-
circ_7209,chr15,35174702,35189906,AQR,2,-
circ_721,chr1,176145045,176153828,RFWD2,16,-
circ_7210,chr15,35174702,35196706,AQR,3,-
circ_7211,chr15,35176725,35189906,AQR,3,-
circ_7212,chr15,35182415,35185974,AQR,6,-
circ_7213,chr15,35182415,35189906,AQR,114,-
circ_7214,chr15,35182415,35196706,AQR,4,-
circ_7215,chr15,35189097,35189906,AQR,49,-
circ_7216,chr15,35192822,35196706,AQR,159,-
circ_7217,chr15,35207238,35219339,AQR,22,-
circ_7218,chr15,35224518,35231014,AQR,31,-
circ_7219,chr15,35230937,35236629,AQR,2,-
circ_722,chr1,1763670,1770677,GNB1,3,-
circ_7220,chr15,36983885,37002162,C15orf41,10,+
circ_7221,chr15,38757469,38766499,FAM98B,7,+
circ_7222,chr15,38757469,38773660,FAM98B,8,+
circ_7223,chr15,38793343,38798121,RASGRP1,44,-
circ_7224,chr15,38793343,38800202,RASGRP1,8,-
circ_7225,chr15,38794512,38798121,RASGRP1,291,-
circ_7226,chr15,38794512,38800202,RASGRP1,24,-
circ_7227,chr15,39909935,39910446,FSIP1,3,-
circ_7228,chr15,40231705,40235686,EIF2AK4,7,+
circ_7229,chr15,40289164,40295515,EIF2AK4,3,+
circ_723,chr1,17659764,17660504,PADI4,37,+
circ_7230,chr15,40289164,40300396,EIF2AK4,2,+
circ_7231,chr15,40462262,40462882,BUB1B,9,+
circ_7232,chr15,40488745,40494895,BUB1B,6,+
circ_7233,chr15,40681706,40684224,C15orf23,26,+
circ_7234,chr15,40699836,40700189,IVD,2,+
circ_7235,chr15,40920267,40921569,CASC5,12,+
circ_7236,chr15,40920267,40933225,CASC5,8,+
circ_7237,chr15,40920267,40943017,CASC5,128,+
circ_7238,chr15,40933576,40943017,CASC5,42,+
circ_7239,chr15,40939184,40951659,CASC5,2,+
circ_724,chr1,17668437,17668897,PADI4,494,+
circ_7240,chr15,40942498,40944303,CASC5,4,+
circ_7241,chr15,41036244,41037457,FAM82A2,196,-
circ_7242,chr15,41194813,41196029,VPS18,2,+
circ_7243,chr15,41277535,41280172,INO80,11,-
circ_7244,chr15,41339605,41346212,INO80,3,-
circ_7245,chr15,41347444,41348904,INO80,23,-
circ_7246,chr15,41361767,41362745,INO80,106,-
circ_7247,chr15,41361767,41364256,INO80,31,-
circ_7248,chr15,41361767,41366763,INO80,8,-
circ_7249,chr15,41361767,41372102,INO80,2,-
circ_725,chr1,17681027,17682954,PADI4,2,+
circ_7250,chr15,41365625,41366763,INO80,9,-
circ_7251,chr15,41365625,41372102,INO80,8,-
circ_7252,chr15,41366567,41366763,INO80,2,-
circ_7253,chr15,41373217,41377781,INO80,4,-
circ_7254,chr15,41373217,41379880,INO80,52,-
circ_7255,chr15,41377566,41379880,INO80,202,-
circ_7256,chr15,41379759,41384380,INO80,3,-
circ_7257,chr15,41535864,41555081,CHP,28,+
circ_7258,chr15,41605470,41611978,OIP5,3,-
circ_7259,chr15,41648236,41650456,NUSAP1,10,+
circ_726,chr1,17685332,17685903,PADI4,11,+
circ_7260,chr15,41648236,41657787,NUSAP1,3,+
circ_7261,chr15,41648236,41668026,NUSAP1,7,+
circ_7262,chr15,41648236,41669502,NUSAP1,206,+
circ_7263,chr15,41663724,41669502,NUSAP1,12,+
circ_7264,chr15,41667909,41669502,NUSAP1,438,+
circ_7265,chr15,41679631,41680720,NDUFAF1,7,-
circ_7266,chr15,41756968,41758450,RTF1,2,+
circ_7267,chr15,41756968,41763547,RTF1,2,+
circ_7268,chr15,41961025,41962156,MGA,2148,+
circ_7269,chr15,41961025,41991357,MGA,2,+
circ_727,chr1,1770628,1779968,GNB1,10,-
circ_7270,chr15,41961025,42005694,MGA,15,+
circ_7271,chr15,41988272,41989221,MGA,36,+
circ_7272,chr15,41988272,41991357,MGA,217,+
circ_7273,chr15,41988272,42005694,MGA,29,+
circ_7274,chr15,41999925,42000406,MGA,5,+
circ_7275,chr15,41999925,42005694,MGA,114,+
circ_7276,chr15,42019377,42021547,MGA,2,+
circ_7277,chr15,42040834,42042813,MGA,21,+
circ_7278,chr15,42040834,42046765,MGA,2,+
circ_7279,chr15,42053936,42054560,MGA,9,+
circ_728,chr1,1770628,1784736,GNB1,33,-
circ_7280,chr15,42150799,42151178,SPTBN5,2,-
circ_7281,chr15,42536247,42560230,TMEM87A,32,-
circ_7282,chr15,42556287,42560230,TMEM87A,43,-
circ_7283,chr15,42579888,42585115,GANC,2,+
circ_7284,chr15,42579888,42603044,GANC,6,+
circ_7285,chr15,42579888,42614218,GANC,2,+
circ_7286,chr15,42579888,42646651,GANC|CAPN3,3,+
circ_7287,chr15,42613982,42622870,GANC,4,+
circ_7288,chr15,42676680,42680084,CAPN3,6,+
circ_7289,chr15,42693838,42695200,CAPN3,3,+
circ_729,chr1,1770628,1811341,GNB1,12,-
circ_7290,chr15,42727581,42732011,ZFP106,3,-
circ_7291,chr15,42727581,42738856,ZFP106,2,-
circ_7292,chr15,42736399,42737179,ZFP106,9,-
circ_7293,chr15,42736399,42744152,ZFP106,3,-
circ_7294,chr15,42741968,42744152,ZFP106,2,-
circ_7295,chr15,42804030,42807552,SNAP23,60,+
circ_7296,chr15,42805596,42822017,SNAP23,2,+
circ_7297,chr15,42807434,42820618,SNAP23,120,+
circ_7298,chr15,42807434,42822017,SNAP23,112,+
circ_7299,chr15,42813811,42822017,SNAP23,3,+
circ_73,chr1,108291589,108315465,VAV3,3,-
circ_730,chr1,17720470,17725343,PADI6,2,+
circ_7300,chr15,42820459,42822017,SNAP23,21,+
circ_7301,chr15,42850395,42858904,HAUS2,14,+
circ_7302,chr15,42851536,42853600,HAUS2,2,+
circ_7303,chr15,42851536,42856055,HAUS2,256,+
circ_7304,chr15,42927053,42931010,STARD9,2,+
circ_7305,chr15,42957450,42961535,STARD9,2,+
circ_7306,chr15,43037967,43038455,TTBK2,3,-
circ_7307,chr15,43086841,43109295,TTBK2,8,-
circ_7308,chr15,43086841,43132631,TTBK2,20,-
circ_7309,chr15,43102811,43109295,TTBK2,31,-
circ_731,chr1,178092182,178094636,RASAL2,3,+
circ_7310,chr15,43102811,43132631,TTBK2,70,-
circ_7311,chr15,43102811,43164956,TTBK2,2,-
circ_7312,chr15,43120125,43132631,TTBK2,456,-
circ_7313,chr15,43122135,43132631,TTBK2,34,-
circ_7314,chr15,43122135,43164956,TTBK2,4,-
circ_7315,chr15,43132557,43170882,TTBK2,6,-
circ_7316,chr15,43163642,43170882,TTBK2,6,-
circ_7317,chr15,43164808,43170882,TTBK2,154,-
circ_7318,chr15,43242459,43258484,UBR1,88,-
circ_7319,chr15,43250210,43252899,UBR1,27,-
